"fecha","precio_carbon"
2000-05-11,96.3127898204513
2000-05-12,94.0772124337591
2000-05-13,84.0113802902214
2000-05-14,63.9884824689478
2000-05-15,79.8953207003139
2000-05-16,91.7732901400328
2000-05-17,58.6387326089293
2000-05-18,85.1728719823807
2000-05-19,86.452640676219
2000-05-20,81.6797459948994
2000-05-21,52.3864808096923
2000-05-22,67.0597011029348
2000-05-23,88.221370080281
2000-05-24,80.4983318642713
2000-05-25,74.1439461768791
2000-05-26,69.4441248924844
2000-05-27,85.8818909616768
2000-05-28,92.3659147893824
2000-05-29,52.7709330599755
2000-05-30,80.2050063871965
2000-05-31,75.8388735924289
2000-06-01,98.4675307016447
2000-06-02,83.7720559951663
2000-06-03,91.917504720483
2000-06-04,95.0450470416993
2000-06-05,89.8390778171271
2000-06-06,83.9294633627497
2000-06-07,95.7384041045606
2000-06-08,94.6470234395936
2000-06-09,70.0092754497379
2000-06-10,86.8355216946825
2000-06-11,98.5342364167422
2000-06-12,NA
2000-06-13,81.1936282364652
2000-06-14,76.1865217601135
2000-06-15,56.4276292552613
2000-06-16,53.6287472533621
2000-06-17,53.1698397745192
2000-06-18,97.0073252920061
2000-06-19,64.2220937037095
2000-06-20,98.7439639690705
2000-06-21,51.226384334974
2000-06-22,63.1161989172734
2000-06-23,69.913339110557
2000-06-24,79.8621263868362
2000-06-25,83.116152174063
2000-06-26,61.1249621825852
2000-06-27,85.8472833712399
2000-06-28,55.6583757899702
2000-06-29,55.8376894222759
2000-06-30,96.548488070108
2000-07-01,90.6942974603362
2000-07-02,66.1534884158336
2000-07-03,53.7788298094645
2000-07-04,70.487408709079
2000-07-05,97.6972202821076
2000-07-06,87.6783092409
2000-07-07,59.6131838147342
2000-07-08,92.6725518147461
2000-07-09,77.5309444795549
2000-07-10,71.9710560758039
2000-07-11,82.7354378627241
2000-07-12,75.4391925705411
2000-07-13,88.4099723337218
2000-07-14,78.4317684360035
2000-07-15,87.0112385569513
2000-07-16,75.4221591337211
2000-07-17,82.2618179278262
2000-07-18,72.9065538956784
2000-07-19,77.2062497405522
2000-07-20,93.3963484058529
2000-07-21,67.9463424266875
2000-07-22,76.0234172902815
2000-07-23,87.7151827626862
2000-07-24,67.2657951747254
2000-07-25,76.6408067316189
2000-07-26,61.3075748057663
2000-07-27,74.526653269846
2000-07-28,69.79473154312
2000-07-29,52.3466254228912
2000-07-30,94.6044219387136
2000-07-31,91.7707774136774
2000-08-01,53.6638150589354
2000-08-02,95.7589107433334
2000-08-03,95.9574097952992
2000-08-04,61.1969687780738
2000-08-05,72.7556339704059
2000-08-06,80.4071281079948
2000-08-07,81.5320177529007
2000-08-08,53.1634453362972
2000-08-09,80.9613789311983
2000-08-10,71.6344337875582
2000-08-11,91.9437197203562
2000-08-12,83.2447794866748
2000-08-13,70.8891389645822
2000-08-14,82.6720384603739
2000-08-15,69.6613404358365
2000-08-16,57.137757587228
2000-08-17,75.7506253059022
2000-08-18,92.2912734856084
2000-08-19,55.5962945016473
2000-08-20,79.2784481076151
2000-08-21,55.6462521749362
2000-08-22,96.5655451926403
2000-08-23,72.848904798571
2000-08-24,81.3887645946257
2000-08-25,53.8664598325826
2000-08-26,84.7117562589049
2000-08-27,54.0466719901189
2000-08-28,52.1726812915131
2000-08-29,70.4105858174525
2000-08-30,87.8104483859241
2000-08-31,91.978574847132
2000-09-01,52.3092885589227
2000-09-02,68.3451581336744
2000-09-03,52.2916995828412
2000-09-04,84.9915802239068
2000-09-05,91.1854682451859
2000-09-06,75.9630661038682
2000-09-07,54.8281067764573
2000-09-08,51.6115039221384
2000-09-09,75.3829957403801
2000-09-10,73.2893975488655
2000-09-11,75.6812924175523
2000-09-12,92.694491541218
2000-09-13,94.3049158494361
2000-09-14,74.3635287885182
2000-09-15,96.4774170188047
2000-09-16,92.2420459880494
2000-09-17,90.1357660119608
2000-09-18,83.3672476834059
2000-09-19,63.672089179568
2000-09-20,88.7717304124311
2000-09-21,88.5581238468178
2000-09-22,73.3238536989503
2000-09-23,53.5033980361559
2000-09-24,70.1945430079103
2000-09-25,80.7398894366622
2000-09-26,75.2889379858039
2000-09-27,67.8279356532916
2000-09-28,56.1422031308897
2000-09-29,57.4649106499366
2000-09-30,85.5487650133483
2000-10-01,99.3781450744718
2000-10-02,100.971995740775
2000-10-03,92.1915048744902
2000-10-04,72.069969061166
2000-10-05,65.6015222957171
2000-10-06,79.1210282045417
2000-10-07,62.3546127581224
2000-10-08,89.6241275797039
2000-10-09,62.7627986888029
2000-10-10,73.5519788368419
2000-10-11,81.639137386065
2000-10-12,75.2488772229478
2000-10-13,69.571906158179
2000-10-14,64.5259220866114
2000-10-15,65.3124229965545
2000-10-16,67.3877292147838
2000-10-17,95.0677536115237
2000-10-18,92.4502954706922
2000-10-19,83.2455399885401
2000-10-20,88.1395486474782
2000-10-21,99.2484484127723
2000-10-22,93.1768888952397
2000-10-23,84.0906613354012
2000-10-24,61.7840740413032
2000-10-25,62.5017525529303
2000-10-26,70.2976124696434
2000-10-27,53.1590720011108
2000-10-28,89.49228969099
2000-10-29,70.7691863420047
2000-10-30,65.4733228590153
2000-10-31,72.9320155052468
2000-11-01,62.8536768986098
2000-11-02,91.2388984810933
2000-11-03,62.2960078729875
2000-11-04,91.0025333222747
2000-11-05,84.1775031082332
2000-11-06,80.5745198263973
2000-11-07,83.6711083030701
2000-11-08,61.2368609565869
2000-11-09,81.2484935286269
2000-11-10,90.5746195095591
2000-11-11,82.2343710990809
2000-11-12,89.44180787405
2000-11-13,72.5813935512304
2000-11-14,60.0282862636074
2000-11-15,67.2645338400267
2000-11-16,67.1306879399531
2000-11-17,82.2644619612396
2000-11-18,96.2500107318722
2000-11-19,93.2216746894456
2000-11-20,60.0216300822794
2000-11-21,89.0913919528201
2000-11-22,62.78717913175
2000-11-23,75.8737674368173
2000-11-24,95.4323478396796
2000-11-25,54.4587150887586
2000-11-26,66.5418260090239
2000-11-27,98.5381147501431
2000-11-28,68.8025101199374
2000-11-29,100.716449852176
2000-11-30,91.8775867137127
2000-12-01,52.3838438227028
2000-12-02,62.0601835296862
2000-12-03,72.9411904654093
2000-12-04,87.8994519279152
2000-12-05,64.0268208350055
2000-12-06,80.3380911330879
2000-12-07,75.6426820941642
2000-12-08,54.1770100506581
2000-12-09,82.7867021316476
2000-12-10,85.1220456733368
2000-12-11,100.360318674259
2000-12-12,87.4139577985182
2000-12-13,52.4383199971728
2000-12-14,96.1337593457475
2000-12-15,64.9100766326301
2000-12-16,87.1704738015495
2000-12-17,82.8329589546099
2000-12-18,83.0297679587826
2000-12-19,98.7032365435548
2000-12-20,79.2270605104044
2000-12-21,55.1409176171012
2000-12-22,74.9164054341055
2000-12-23,57.831931186337
2000-12-24,60.6944269957766
2000-12-25,59.0289434378035
2000-12-26,56.431546788495
2000-12-27,81.9888296783343
2000-12-28,92.4078853549995
2000-12-29,71.2284054208361
2000-12-30,83.0346556765027
2000-12-31,58.2289106682129
2001-01-01,87.7878354485519
2001-01-02,78.9201014383324
2001-01-03,83.8345075517707
2001-01-04,72.6386123214848
2001-01-05,64.4584738612361
2001-01-06,54.0384105454572
2001-01-07,57.5171287187934
2001-01-08,57.6680013079941
2001-01-09,74.8325976845808
2001-01-10,101.153152963724
2001-01-11,71.5923614108376
2001-01-12,87.4571169119887
2001-01-13,64.2183296442777
2001-01-14,NA
2001-01-15,62.4658567362651
2001-01-16,58.1567118725181
2001-01-17,78.6587743372284
2001-01-18,66.4441703372449
2001-01-19,92.6676097546704
2001-01-20,67.6238571366482
2001-01-21,NA
2001-01-22,98.9395736144483
2001-01-23,97.578658231236
2001-01-24,96.6726532269269
2001-01-25,79.1195399159752
2001-01-26,100.410110887643
2001-01-27,57.0888959655166
2001-01-28,56.9529486408271
2001-01-29,74.2983120399527
2001-01-30,58.3467828217149
2001-01-31,99.9599827296473
2001-02-01,89.2416649775207
2001-02-02,83.3915275068767
2001-02-03,75.4838675940409
2001-02-04,53.0971951499768
2001-02-05,74.7076931560785
2001-02-06,75.5605559100956
2001-02-07,80.8513809433021
2001-02-08,88.5731523680501
2001-02-09,83.4780358385481
2001-02-10,88.0468692624383
2001-02-11,78.0741479326598
2001-02-12,97.4718551315181
2001-02-13,59.0592835347168
2001-02-14,60.4047685962357
2001-02-15,90.3515466791019
2001-02-16,97.5350259258971
2001-02-17,87.6939912332967
2001-02-18,71.7692379348911
2001-02-19,88.2524531743675
2001-02-20,78.7227247055061
2001-02-21,71.2498313278519
2001-02-22,88.6858875828609
2001-02-23,59.752052398771
2001-02-24,70.4203894962743
2001-02-25,97.0472133240104
2001-02-26,99.2138164539449
2001-02-27,75.9770110057481
2001-02-28,101.419046219438
2001-03-01,63.474741715584
2001-03-02,84.2534768574312
2001-03-03,68.0293085084856
2001-03-04,57.0507114054449
2001-03-05,52.3572132774629
2001-03-06,66.8918388483301
2001-03-07,69.8422870736942
2001-03-08,56.007400549911
2001-03-09,98.8231394398771
2001-03-10,90.4504184422083
2001-03-11,93.7120290368982
2001-03-12,71.4715138989873
2001-03-13,96.0013227370195
2001-03-14,74.1401550277881
2001-03-15,55.9517311284319
2001-03-16,99.7728647402674
2001-03-17,79.7420719811134
2001-03-18,65.5009404315241
2001-03-19,82.9403137432225
2001-03-20,72.0780642781407
2001-03-21,78.4984191344306
2001-03-22,85.5417718660459
2001-03-23,70.5050359813124
2001-03-24,93.6002030571736
2001-03-25,68.833489975892
2001-03-26,81.9484158192016
2001-03-27,78.8158937098831
2001-03-28,94.5706042869575
2001-03-29,70.8209405215271
2001-03-30,96.8399025612511
2001-03-31,57.5961404561251
2001-04-01,57.3162208710238
2001-04-02,80.9063321929053
2001-04-03,55.1067693029344
2001-04-04,100.937669964228
2001-04-05,98.6052730160952
2001-04-06,89.4858297667839
2001-04-07,NA
2001-04-08,82.8365544850752
2001-04-09,100.196325071901
2001-04-10,86.6473137283884
2001-04-11,97.7681039683893
2001-04-12,66.4066844556108
2001-04-13,92.3320995082892
2001-04-14,98.6675255456008
2001-04-15,55.1953370524757
2001-04-16,100.192076414488
2001-04-17,80.7825298409536
2001-04-18,74.0218122819252
2001-04-19,80.800661555957
2001-04-20,53.1479404690862
2001-04-21,80.113359575849
2001-04-22,71.2640607583895
2001-04-23,73.105831717588
2001-04-24,95.1925881347619
2001-04-25,69.5338170502521
2001-04-26,96.7568009005301
2001-04-27,82.2293376596272
2001-04-28,87.8366725417599
2001-04-30,97.8708850520849
2001-05-01,98.5537248467468
2001-05-02,58.525713848006
2001-05-03,71.9312372707575
2001-05-04,55.7331630902365
2001-05-05,89.657238093596
2001-05-06,72.9558994756453
2001-05-07,76.5330189686827
2001-05-08,81.2688150725141
2001-05-09,70.3990947472863
2001-05-10,77.3985158289038
2001-05-11,84.389948852025
2001-05-12,52.6731245142967
2001-05-13,65.4316212640889
2001-05-14,74.5705707208253
2001-05-15,93.5166696031764
2001-05-16,83.7312188378908
2001-05-17,91.3107215425558
2001-05-18,98.0432819891535
2001-05-19,64.6450213907287
2001-05-20,80.7001232655905
2001-05-21,70.4533547967114
2001-05-22,77.2090820669755
2001-05-23,80.5131189800613
2001-05-24,72.0256561540998
2001-05-25,77.6730657185614
2001-05-26,56.0225968197361
2001-05-27,67.1175189931504
2001-05-28,77.5922664792091
2001-05-29,90.2460831304081
2001-05-30,55.4771621766686
2001-05-31,95.4336914024688
2001-06-01,57.4294133569673
2001-06-02,83.2803560497984
2001-06-03,92.5725719122216
2001-06-04,67.8337421748042
2001-06-05,NA
2001-06-06,58.5876706589572
2001-06-07,94.1686312936991
2001-06-08,65.9120302884839
2001-06-09,84.6898177495412
2001-06-10,70.2357724017836
2001-06-11,60.3789751328155
2001-06-12,93.4895234992541
2001-06-13,55.03782876404
2001-06-14,83.5637649220601
2001-06-15,100.114136738088
2001-06-16,83.0579315181449
2001-06-17,53.9431213937514
2001-06-18,98.7333388921805
2001-06-19,97.7926633910462
2001-06-20,83.3259511365928
2001-06-21,89.6384923547134
2001-06-22,95.0539893383905
2001-06-23,59.5653730209917
2001-06-24,79.2847093627043
2001-06-25,76.1631077905558
2001-06-26,95.2353164573759
2001-06-27,62.0710435777716
2001-06-28,57.370649145823
2001-06-29,70.8422454581782
2001-06-30,82.9754725225642
2001-07-01,94.3234469371475
2001-07-02,60.5709167494252
2001-07-03,78.8274237453006
2001-07-04,95.3779490083642
2001-07-05,88.1735723900981
2001-07-06,99.6775195406377
2001-07-07,75.6447845161706
2001-07-08,55.8577089212835
2001-07-09,79.3998445227928
2001-07-10,86.7008504502848
2001-07-11,75.8604589048401
2001-07-12,81.7116378555819
2001-07-13,56.6629351765849
2001-07-14,82.7254766983166
2001-07-15,80.7728317337483
2001-07-16,62.2155717081018
2001-07-17,90.0431176355854
2001-07-18,98.7284289815463
2001-07-20,66.9969394766167
2001-07-21,58.5004785379022
2001-07-22,94.514928887859
2001-07-23,102.469908072054
2001-07-24,74.2136864760146
2001-07-25,82.584522063043
2001-07-26,87.0413656702824
2001-07-27,86.2861742939614
2001-07-28,89.6968671879731
2001-07-29,NA
2001-07-30,80.9065944396332
2001-07-31,98.2995337307081
2001-08-01,85.5130585892871
2001-08-02,64.8476062245667
2001-08-03,93.235349560827
2001-08-04,55.0996365331486
2001-08-05,61.6674482281879
2001-08-06,62.6920128716901
2001-08-07,54.4021496411413
2001-08-08,99.9640042375028
2001-08-09,69.890220035743
2001-08-10,101.095667167157
2001-08-11,71.288386054039
2001-08-12,79.7304137198254
2001-08-13,102.880368535332
2001-08-14,76.9038797347248
2001-08-15,87.8168280196004
2001-08-16,56.3997551377676
2001-08-17,56.3274778322317
2001-08-18,100.601686337516
2001-08-19,55.3334104662202
2001-08-20,59.9335136509128
2001-08-21,56.2524080163613
2001-08-22,61.9630427886732
2001-08-23,80.8977724459209
2001-08-24,97.7679575935379
2001-08-25,68.9291072654165
2001-08-26,73.8442651890032
2001-08-27,88.519095471222
2001-08-28,91.4302531995066
2001-08-29,88.8573036280833
2001-08-30,69.5822396967188
2001-08-31,95.9637636007555
2001-09-01,97.2101190133952
2001-09-02,88.7934807197377
2001-09-03,66.6517861480266
2001-09-04,83.7506463546865
2001-09-05,67.3127895683795
2001-09-06,60.0666253560223
2001-09-07,102.689043716919
2001-09-08,77.6180812991597
2001-09-09,56.7655179287866
2001-09-10,62.5088083513826
2001-09-11,101.158123898227
2001-09-12,80.2010029447451
2001-09-13,77.3190568528511
2001-09-14,78.1991620378196
2001-09-15,75.1728653706424
2001-09-16,86.6402921034023
2001-09-17,75.625741629973
2001-09-18,97.6775206329674
2001-09-19,61.979061926119
2001-09-20,81.3228056058101
2001-09-21,66.8063145904802
2001-09-22,66.5452428206056
2001-09-23,83.5043967481144
2001-09-24,96.8703914298303
2001-09-25,64.3041555486433
2001-09-26,55.774520876538
2001-09-27,60.6010862396285
2001-09-28,86.7220521061122
2001-09-29,86.6126138656959
2001-09-30,58.8707465121336
2001-10-01,81.7403113695793
2001-10-02,61.0515398750268
2001-10-03,65.3092852025665
2001-10-04,58.8046918056533
2001-10-05,62.5511464414
2001-10-06,56.9197764456272
2001-10-07,98.6795259909891
2001-10-08,97.6935812278092
2001-10-09,68.3440441356599
2001-10-10,98.0889382365905
2001-10-11,58.5999225992709
2001-10-12,54.4792019642144
2001-10-13,82.6975575496815
2001-10-14,98.5618836412765
2001-10-15,63.8562750555389
2001-10-16,53.4484380144626
2001-10-17,100.588987088036
2001-10-18,65.9494203905016
2001-10-19,92.7786790891178
2001-10-20,72.1581679629907
2001-10-21,71.3318608181551
2001-10-22,68.6580784533359
2001-10-23,101.381322636679
2001-10-24,61.0087053003348
2001-10-25,77.5064853189327
2001-10-26,101.621549718361
2001-10-27,79.476032277029
2001-10-28,54.537653022483
2001-10-29,57.2909169058874
2001-10-30,68.178897294011
2001-10-31,100.412439227011
2001-11-01,96.7352771149203
2001-11-02,62.848687349949
2001-11-03,66.3333629260398
2001-11-04,62.9047898313776
2001-11-05,94.5782263702713
2001-11-06,62.5470570778661
2001-11-07,69.841570092123
2001-11-08,57.9622615905106
2001-11-09,83.9575213542953
2001-11-10,94.0916269101203
2001-11-11,92.661325061433
2001-11-12,89.5426677841134
2001-11-13,94.0594363878109
2001-11-14,102.066860953886
2001-11-15,75.4812397851609
2001-11-16,54.7715325433016
2001-11-17,89.4022508551739
2001-11-18,99.5970864194073
2001-11-19,64.641021863725
2001-11-20,86.8108918474056
2001-11-21,79.1068019596115
2001-11-22,59.6967845908739
2001-11-23,72.3428379233554
2001-11-24,72.740358979702
2001-11-25,86.9948386688717
2001-11-26,83.0178412585706
2001-11-27,82.1089682231098
2001-11-28,81.6972653411888
2001-11-29,100.506201421265
2001-11-30,55.2333816736937
2001-12-01,92.8567950433306
2001-12-02,85.7230674147047
2001-12-03,88.3578764031269
2001-12-04,103.096191126835
2001-12-05,76.8724154025316
2001-12-06,64.1493603831343
2001-12-07,77.9462366228364
2001-12-08,58.6946173170209
2001-12-09,98.2579857260734
2001-12-10,63.094577402994
2001-12-11,73.8546361418627
2001-12-12,83.8325990884937
2001-12-13,76.4854023140483
2001-12-14,93.872369883284
2001-12-15,66.5861551727168
2001-12-16,89.089642935358
2001-12-18,61.9948499469645
2001-12-19,78.8208295426145
2001-12-20,66.8398434099741
2001-12-21,67.2146782400273
2001-12-22,85.3111429578997
2001-12-23,64.7040419920906
2001-12-24,93.238632546626
2001-12-25,99.3940973882563
2001-12-26,62.2849720028415
2001-12-27,101.663836969752
2001-12-28,66.0017046745494
2001-12-29,64.9712908649631
2001-12-30,87.1056503803469
2001-12-31,90.0395669897273
2002-01-01,81.8739583490789
2002-01-02,74.8481467226148
2002-01-03,80.7185947607085
2002-01-04,92.5067099190317
2002-01-05,61.1163897903822
2002-01-06,68.5592018034682
2002-01-07,61.1991432081535
2002-01-08,81.7498266367987
2002-01-09,98.6171575717628
2002-01-10,57.4884791000932
2002-01-11,87.1034172638692
2002-01-12,97.3246469638869
2002-01-13,82.8840839423053
2002-01-14,88.1746402307413
2002-01-15,77.9594018622488
2002-01-16,78.0121135061048
2002-01-17,81.3536504602618
2002-01-18,92.35629473662
2002-01-19,97.0169018628076
2002-01-20,82.2755760155804
2002-01-21,59.4903195237182
2002-01-22,100.521985748652
2002-01-23,92.8506250274181
2002-01-24,60.8187642163597
2002-01-25,62.776613137424
2002-01-26,87.1274933021888
2002-01-27,91.8770346911252
2002-01-28,91.9350231271982
2002-01-29,65.5829762748443
2002-01-30,62.9634530891851
2002-01-31,99.9508842820674
2002-02-01,68.5681040245667
2002-02-02,73.5682369141653
2002-02-03,87.3914260084741
2002-02-04,76.5212700338289
2002-02-05,95.1800601859949
2002-02-06,70.4620389073715
2002-02-07,89.7119693698175
2002-02-08,99.8015800117515
2002-02-09,91.9976063831896
2002-02-10,91.6837764700316
2002-02-11,75.0562092985585
2002-02-12,103.602885148842
2002-02-13,59.8726807329804
2002-02-14,99.5198713169619
2002-02-15,84.6734567067958
2002-02-16,102.404914803673
2002-02-17,90.949249481298
2002-02-18,95.0952243885025
2002-02-19,56.886465193443
2002-02-20,89.7693153185211
2002-02-21,73.3043512827344
2002-02-22,94.4565875572898
2002-02-23,78.6112716507167
2002-02-24,67.1598281183466
2002-02-25,88.8239881628566
2002-02-26,69.6925213784538
2002-02-27,100.769752993416
2002-02-28,61.9709236242808
2002-03-01,80.3433985462598
2002-03-02,64.3856007354706
2002-03-03,57.0752325650863
2002-03-04,63.0135043093748
2002-03-05,NA
2002-03-06,68.5486448435299
2002-03-07,77.1217161381058
2002-03-08,76.8694010472484
2002-03-09,56.6593441990018
2002-03-10,97.2883257279173
2002-03-11,97.4059350836277
2002-03-12,96.2826723598316
2002-03-13,68.8289222757891
2002-03-14,102.004720603563
2002-03-15,71.3369930084795
2002-03-16,78.0660388881527
2002-03-17,98.8240237905085
2002-03-18,88.4537595151551
2002-03-19,98.9112148090079
2002-03-20,85.4144037931226
2002-03-21,83.3723210928217
2002-03-22,97.3651281375811
2002-03-23,NA
2002-03-24,79.558258106634
2002-03-25,68.4666513887234
2002-03-26,59.5362505451031
2002-03-27,81.9741604393721
2002-03-28,68.6988372450322
2002-03-29,63.4904574200325
2002-03-30,87.6787484771572
2002-03-31,94.6581285097823
2002-04-01,75.1308380711265
2002-04-02,63.08901063703
2002-04-03,86.1421936330199
2002-04-04,89.8043158920482
2002-04-05,80.3762140293792
2002-04-06,88.0317764750123
2002-04-07,61.2637272117287
2002-04-08,57.0482469494268
2002-04-09,86.0444219732657
2002-04-10,67.0329876627959
2002-04-11,94.4618978307955
2002-04-12,54.4122789026797
2002-04-13,62.9730428509228
2002-04-14,65.3081294407137
2002-04-15,103.923382295128
2002-04-16,76.1076056477055
2002-04-17,55.7529720059223
2002-04-18,77.5278226720914
2002-04-19,97.2259813903831
2002-04-20,99.7334177325666
2002-04-21,94.1106933206692
2002-04-22,57.0262131520174
2002-04-23,73.26723449843
2002-04-24,78.9648740262724
2002-04-25,63.4951580343954
2002-04-26,82.6241271566972
2002-04-27,57.5056256575137
2002-04-28,56.2405268595368
2002-04-29,89.9987565721385
2002-04-30,78.3892722554691
2002-05-01,90.6364709793031
2002-05-02,57.2193136595748
2002-05-03,65.8476931983419
2002-05-04,94.5209404896945
2002-05-05,72.9441260166653
2002-05-06,89.2623253081366
2002-05-07,56.5029575838335
2002-05-08,85.943137466982
2002-05-09,56.1397427629679
2002-05-10,64.3609225887992
2002-05-11,63.5796087667719
2002-05-12,68.6607216210663
2002-05-13,101.730216170829
2002-05-14,75.9242058161646
2002-05-15,103.930774620194
2002-05-16,80.348288309332
2002-05-17,83.0138627240993
2002-05-18,59.7312423170358
2002-05-19,58.0640565924346
2002-05-20,94.1576463459246
2002-05-21,89.9989702530578
2002-05-22,71.6584931586496
2002-05-23,57.2998770939931
2002-05-24,104.347563062329
2002-05-25,79.7151207124069
2002-05-26,80.9602406441607
2002-05-27,91.6755875408277
2002-05-28,100.310410318412
2002-05-29,102.909502643719
2002-05-30,75.5630257862806
2002-05-31,61.1283132865466
2002-06-01,79.6898056896962
2002-06-02,90.8404453420825
2002-06-03,98.5917661885731
2002-06-04,92.8828433089145
2002-06-05,67.5017242454365
2002-06-06,66.7411264484376
2002-06-07,82.5684717811458
2002-06-08,55.0810924305581
2002-06-09,95.65309998665
2002-06-10,96.8740981864184
2002-06-11,69.1748293760791
2002-06-12,54.9370218913816
2002-06-13,84.5181714626029
2002-06-14,60.8909198166989
2002-06-15,82.8134863457084
2002-06-16,65.2097472709231
2002-06-17,66.251045545917
2002-06-18,56.7658336092718
2002-06-19,96.1183993887342
2002-06-20,86.040935340561
2002-06-21,76.2961996000819
2002-06-22,97.8557852627523
2002-06-23,77.8391135773622
2002-06-24,87.5731881127879
2002-06-25,60.8153248176351
2002-06-26,81.3643195139803
2002-06-27,60.8651064709574
2002-06-28,83.176720898319
2002-06-29,61.4033587005176
2002-06-30,74.6355211641081
2002-07-01,88.1614833036996
2002-07-02,82.6575259079039
2002-07-03,97.1832510733977
2002-07-04,71.9223906322569
2002-07-05,78.5924250032194
2002-07-06,81.1009343803488
2002-07-07,86.4297367690876
2002-07-08,89.1721961813979
2002-07-09,76.2852767943591
2002-07-10,98.7046870716289
2002-07-11,67.601883695703
2002-07-12,56.8921224813722
2002-07-13,54.6300454284064
2002-07-14,72.9503309541568
2002-07-15,74.4844621203281
2002-07-17,80.3371434774995
2002-07-18,70.7569771042094
2002-07-19,77.2995669308305
2002-07-20,78.4143873139657
2002-07-21,80.8431032895669
2002-07-22,96.8893255624734
2002-07-23,67.8918044219725
2002-07-24,82.78919318581
2002-07-25,76.2613028245419
2002-07-26,87.71043590229
2002-07-27,55.0518931948394
2002-07-28,95.6063944825903
2002-07-29,79.2310957744904
2002-07-30,100.030329256356
2002-07-31,85.5106539560109
2002-08-01,81.9421021703444
2002-08-02,75.0965738258325
2002-08-03,83.3353538089618
2002-08-04,90.1663577874564
2002-08-05,82.9078268220276
2002-08-06,63.845223693531
2002-08-07,103.971810547169
2002-08-08,66.9567211047932
2002-08-09,82.0110699811392
