"fecha","precio_petroleo"
2000-03-29,82.4231926905997
2000-03-30,71.8929792148806
2000-03-31,73.4369661872759
2000-04-01,NA
2000-04-02,91.5644300974868
2000-04-03,80.2447208313905
2000-04-04,105.589772865493
2000-04-05,99.3843768493384
2000-04-06,75.5098784931786
2000-04-07,76.472744987119
2000-04-08,93.5631558547989
2000-04-09,108.934950155392
2000-04-10,71.0780437129289
2000-04-11,77.7344668429755
2000-04-12,95.647418292813
2000-04-13,112.73847603387
2000-04-14,81.1232353370264
2000-04-15,97.7576042339504
2000-04-16,109.898273325995
2000-04-17,111.907876416553
2000-04-18,102.774492086794
2000-04-19,104.515585996602
2000-04-20,110.584769765746
2000-04-21,86.6769815402701
2000-04-22,75.9430135561489
2000-04-23,90.6479330582619
2000-04-24,84.8521785780601
2000-04-25,77.0313730204962
2000-04-26,79.4407277928889
2000-04-27,109.714422187019
2000-04-28,81.8827936879061
2000-04-29,112.18878783904
2000-04-30,119.050132226769
2000-05-01,70.3852048144527
2000-05-02,78.0491057439297
2000-05-03,73.0499110659845
2000-05-04,93.0745521923527
2000-05-05,70.6331122568548
2000-05-06,107.354901686724
2000-05-07,118.769470372159
2000-05-08,85.5238907885626
2000-05-09,117.681817120276
2000-05-10,77.6443063205406
2000-05-11,112.168593883798
2000-05-12,84.1940901291333
2000-05-13,81.4908204537332
2000-05-14,82.0066568499617
2000-05-15,93.258463364739
2000-05-16,84.9240264922045
2000-05-17,88.8106213720851
2000-05-18,81.5203183522522
2000-05-19,109.958820669986
2000-05-20,104.946726580665
2000-05-21,95.5565356970988
2000-05-22,80.5962107586637
2000-05-23,115.581183750618
2000-05-24,108.614169804789
2000-05-25,91.1411397265382
2000-05-26,79.4819920900129
2000-05-27,74.579450348258
2000-05-28,91.1613511157483
2000-05-29,100.440717966575
2000-05-30,82.8435676649883
2000-05-31,97.0969649164416
2000-06-01,78.7516487200893
2000-06-02,85.6631325932108
2000-06-03,88.4943488781899
2000-06-04,100.505271312904
2000-06-05,95.2710117717311
2000-06-06,89.5007011523247
2000-06-07,104.800481330648
2000-06-08,82.2823680290207
2000-06-09,115.517844405018
2000-06-10,76.8616516086869
2000-06-11,86.6057048150674
2000-06-12,93.3323080254793
2000-06-13,79.4581442329846
2000-06-14,104.326412054572
2000-06-15,85.2041027823687
2000-06-16,92.1641469670422
2000-06-17,120.290693801146
2000-06-18,84.4222204156593
2000-06-19,119.256940028362
2000-06-20,70.9553209586851
2000-06-21,78.8759957292639
2000-06-22,77.6861447837465
2000-06-23,85.0924809697084
2000-06-24,97.3387733805664
2000-06-26,93.4877778301165
2000-06-27,85.4983865534775
2000-06-28,86.4663139823452
2000-06-29,111.349895424612
2000-06-30,99.4015089500733
2000-07-01,78.886773650419
2000-07-02,99.9665205873065
2000-07-03,115.384105015378
2000-07-04,116.307175210949
2000-07-05,110.487606952213
2000-07-06,106.371285225019
2000-07-07,102.187727863628
2000-07-08,114.978725609537
2000-07-09,84.444965452563
2000-07-10,120.426503646303
2000-07-11,111.034234784167
2000-07-12,77.1344035831913
2000-07-13,104.54331870148
2000-07-14,112.028738772508
2000-07-15,111.773142193429
2000-07-16,72.9266935363002
2000-07-17,97.0948509047069
2000-07-18,89.6136861056089
2000-07-19,91.6014187153168
2000-07-20,NA
2000-07-21,76.0292010622248
2000-07-22,89.7173194808774
2000-07-23,73.9091475859843
2000-07-24,NA
2000-07-25,116.372322282013
2000-07-26,76.5260120184869
2000-07-27,111.164842654157
2000-07-28,82.3534619217925
2000-07-29,71.9115031693056
2000-07-30,74.5868102927357
2000-07-31,119.650511402205
2000-08-01,104.122608498212
2000-08-02,118.697448080853
2000-08-03,88.1714750262462
2000-08-04,85.2782362442687
2000-08-05,74.6393325928561
2000-08-06,108.914010374218
2000-08-07,111.574201911073
2000-08-08,110.640142598946
2000-08-09,76.5934478699081
2000-08-10,95.4264038803577
2000-08-11,95.6429025141783
2000-08-12,113.224560428597
2000-08-13,92.4920104669146
2000-08-14,97.0158991400562
2000-08-15,115.551097202223
2000-08-16,NA
2000-08-17,116.972802952919
2000-08-18,82.2086277548522
2000-08-19,78.9646046138406
2000-08-20,86.7880854196623
2000-08-21,108.885119881433
2000-08-22,88.1999916894548
2000-08-23,76.2627401658259
2000-08-24,107.886352696795
2000-08-25,88.721877189666
2000-08-26,113.376600090701
2000-08-27,83.3612800163962
2000-08-28,120.081762230258
2000-08-29,89.0050899183601
2000-08-30,95.8520849185958
2000-08-31,80.3565136344805
2000-09-01,74.6804363635741
2000-09-02,80.8626208068915
2000-09-03,111.005205448329
2000-09-04,105.892704936728
2000-09-05,86.5560552198701
2000-09-06,85.9842426590621
2000-09-08,107.417155766342
2000-09-09,79.5859206113182
2000-09-10,91.4818418327607
2000-09-11,73.8389114037715
2000-09-12,99.2309412461072
2000-09-13,114.961037809312
2000-09-14,94.8003870568015
2000-09-15,89.3448701498546
2000-09-16,82.0527130763233
2000-09-17,111.766146580402
2000-09-18,103.551354006551
2000-09-19,73.586475096304
2000-09-20,92.9213976064771
2000-09-21,119.713040178251
2000-09-22,116.13741509435
2000-09-23,114.115996093977
2000-09-24,119.397598313164
2000-09-25,81.1895648315251
2000-09-26,99.3325315019488
2000-09-27,118.453160319861
2000-09-28,74.0282250646353
2000-09-29,92.6210165106282
2000-09-30,81.3420475896709
2000-10-01,94.152815963421
2000-10-02,91.9251881286241
2000-10-03,100.360902001377
2000-10-04,119.424368265286
2000-10-05,73.5191852312423
2000-10-06,97.2315273128077
2000-10-07,73.8856872312091
2000-10-08,108.436546300635
2000-10-09,105.62096424501
2000-10-10,82.5272211470157
2000-10-11,81.3374679321609
2000-10-12,98.4342537145056
2000-10-13,111.524912158925
2000-10-14,97.4546379092485
2000-10-15,111.681403130207
2000-10-16,108.94533911895
2000-10-17,98.9243639212586
2000-10-18,86.8428962820433
2000-10-19,109.858993422981
2000-10-20,104.181649285618
2000-10-21,107.261207810827
2000-10-22,77.3433036470898
2000-10-23,87.3528823095225
2000-10-25,115.070347996548
2000-10-26,115.971589259896
2000-10-27,106.899554791927
2000-10-28,103.577650114935
2000-10-29,98.8687195331007
2000-10-30,118.82747517525
2000-10-31,114.467412348799
2000-11-01,85.0818526809402
2000-11-02,115.665870800059
2000-11-03,71.2323811723627
2000-11-04,82.6825587668903
2000-11-05,107.604094002228
2000-11-06,101.760640532516
2000-11-07,99.2875137853101
2000-11-08,98.9709041921757
2000-11-09,83.1289882801548
2000-11-10,81.882791748438
2000-11-11,119.651937057871
2000-11-12,97.0200949042328
2000-11-13,90.2252154355831
2000-11-14,112.100278393429
2000-11-15,85.4116212749295
2000-11-16,110.383414657798
2000-11-17,88.514495833762
2000-11-18,112.665698765736
2000-11-19,111.654302520145
2000-11-20,87.0419050528668
2000-11-21,90.7208910178132
2000-11-22,97.3927879327387
2000-11-23,109.472317618612
2000-11-24,106.733536205988
2000-11-25,113.564348242488
2000-11-26,112.935217398901
2000-11-27,113.487274222266
2000-11-28,79.9521432720832
2000-11-29,90.3580481304303
2000-11-30,89.2157719359919
2000-12-01,96.5206960924827
2000-12-02,96.3952182573862
2000-12-03,79.8432461587116
2000-12-04,107.443823202055
2000-12-05,94.3197464365326
2000-12-06,74.2294426923171
2000-12-07,110.543996041104
2000-12-08,83.4173999534883
2000-12-09,88.7294961068481
2000-12-10,81.3351234238036
2000-12-11,120.078042818524
2000-12-12,105.934371164799
2000-12-13,110.591947782557
2000-12-14,98.3947684473619
2000-12-15,75.059152110666
2000-12-16,106.514382602807
2000-12-17,101.275144048169
2000-12-18,119.211323334944
2000-12-19,99.2551849080138
2000-12-20,77.7636249410547
2000-12-21,112.142566461612
2000-12-22,90.2566929333881
2000-12-23,75.7561361407638
2000-12-24,72.4977384665497
2000-12-25,72.7581347221695
2000-12-26,105.377635232072
2000-12-27,112.567653205119
2000-12-28,116.697632045332
2000-12-29,116.993704602875
2000-12-30,95.3536071486585
2000-12-31,86.693310984645
2001-01-01,90.0206142368019
2001-01-02,86.2627916072458
2001-01-04,115.944989134688
2001-01-05,113.610725877911
2001-01-06,114.649711321652
2001-01-07,91.5589419249967
2001-01-08,107.262610999428
2001-01-09,114.567996405065
2001-01-10,81.8830964341499
2001-01-11,75.0514191532917
2001-01-12,83.8493597422875
2001-01-13,93.9528211801201
2001-01-14,101.766363807824
2001-01-15,121.029504013557
2001-01-16,107.928708764076
2001-01-17,95.0367962343395
2001-01-18,72.8419262322113
2001-01-19,NA
2001-01-20,97.7745245324373
2001-01-21,85.5635289569981
2001-01-22,115.875656251457
2001-01-23,73.82685915903
2001-01-24,75.5955638611503
2001-01-25,110.941455864396
2001-01-26,88.7458998267762
2001-01-27,118.028080745596
2001-01-28,96.5809661345258
2001-01-29,81.9381728222966
2001-01-30,71.7933035263903
2001-01-31,106.483051068973
2001-02-01,101.461096939497
2001-02-02,90.0742329245694
2001-02-03,101.90193270687
2001-02-04,121.085823112421
2001-02-05,99.9554093063287
2001-02-06,91.0720162747577
2001-02-07,114.791928670079
2001-02-08,110.858177890684
2001-02-09,100.405478742097
2001-02-10,71.2312418824099
2001-02-11,105.94678311383
2001-02-12,85.2652033423521
2001-02-13,72.8215336087346
2001-02-14,108.489039807107
2001-02-15,93.8565893792212
2001-02-16,90.5470972414464
2001-02-17,87.1977456034236
2001-02-18,86.2614138991386
2001-02-19,120.704128850579
2001-02-20,90.3327145747133
2001-02-21,98.8807677196302
2001-02-22,81.2717087243386
2001-02-23,112.231828345209
2001-02-24,93.8970748486109
2001-02-25,121.088313932236
2001-02-26,109.532358967379
2001-02-27,106.912636680182
2001-02-28,108.382321841177
2001-03-01,72.480793570701
2001-03-02,90.2301660450585
2001-03-03,94.7360252211951
2001-03-04,117.554704060301
2001-03-05,76.1463428223133
2001-03-06,108.735974909209
2001-03-07,71.7708379462399
2001-03-08,77.2782669140734
2001-03-09,91.5474202692024
2001-03-10,93.2342988418602
2001-03-11,99.8421404378414
2001-03-12,90.4128780809827
2001-03-13,76.3775036430322
2001-03-14,121.25785932849
2001-03-15,102.471485000737
2001-03-16,93.4249229968078
2001-03-17,95.376352408085
2001-03-18,118.330521161292
2001-03-19,75.7483061422296
2001-03-20,109.635252542831
2001-03-21,118.018072462186
2001-03-22,91.7325236052126
2001-03-23,118.227703581989
2001-03-24,110.763068978608
2001-03-25,80.0441484943964
2001-03-26,72.1031946995035
2001-03-27,97.3441661389954
2001-03-28,120.030355377883
2001-03-29,96.4444996968731
2001-03-30,107.76537830919
2001-03-31,76.0533825799189
2001-04-01,90.4494818143584
2001-04-02,71.56616616638
2001-04-03,87.8567539240681
2001-04-04,80.8780783993378
2001-04-05,105.519112115812
2001-04-06,88.2064871588387
2001-04-07,83.2316330387592
2001-04-08,77.6845014412031
2001-04-09,83.7227443228289
2001-04-10,116.416540997989
2001-04-11,96.1929516055845
2001-04-12,112.145961321328
2001-04-13,NA
2001-04-14,100.433823642638
2001-04-15,102.884386284102
2001-04-16,120.19302051308
2001-04-17,93.903403650742
2001-04-18,105.107757312924
2001-04-19,120.89042425314
2001-04-20,84.7461883604266
2001-04-21,78.5615079036392
2001-04-22,109.753520570803
2001-04-23,111.53515849131
2001-04-24,83.7708091191575
2001-04-25,81.2746380754113
2001-04-26,115.025194974154
2001-04-27,NA
2001-04-28,91.647901254192
2001-04-29,84.6092133283801
2001-04-30,106.783340589043
2001-05-01,121.098809803244
2001-05-02,71.7149904792532
2001-05-03,76.7148394238278
2001-05-04,85.5470379337482
2001-05-05,89.2163023927733
2001-05-06,73.190685454499
2001-05-07,102.862004912641
2001-05-08,74.0811276954301
2001-05-09,106.911065372303
2001-05-10,105.029658718605
2001-05-11,80.1085446514972
2001-05-12,76.6222727858052
2001-05-13,100.028906788703
2001-05-14,101.64516371768
2001-05-15,96.1007772749029
2001-05-16,80.5729138357043
2001-05-17,104.348781162329
2001-05-18,85.4094372996017
2001-05-19,112.905934144147
2001-05-20,96.2163209857717
2001-05-21,113.960435480628
2001-05-22,103.259225522425
2001-05-23,107.292135032125
2001-05-24,75.1554656384699
2001-05-25,82.9584022366367
2001-05-26,96.2534221440218
2001-05-27,73.115454390306
2001-05-28,89.2961749784723
2001-05-29,76.9492669944465
2001-05-30,75.9233140838817
2001-05-31,111.744689288571
2001-06-01,95.3931411723569
2001-06-02,102.220805035874
2001-06-03,106.740487390608
2001-06-04,104.302507174119
2001-06-05,115.564255732004
2001-06-06,98.9008212246522
2001-06-07,75.3479003113024
2001-06-08,110.52145338878
2001-06-09,76.5845217888914
2001-06-10,103.931099575706
2001-06-11,120.24798666054
2001-06-12,112.281951592013
2001-06-13,107.095625035148
2001-06-14,83.2673792197667
2001-06-15,98.1957654874809
2001-06-16,118.629875168275
2001-06-17,110.801448248837
2001-06-18,117.94479947539
2001-06-19,99.659640780177
2001-06-20,90.7639859555885
2001-06-21,82.0079168853685
2001-06-22,91.7837380752042
2001-06-23,90.0643943202496
2001-06-24,95.024827563066
2001-06-25,83.3593610425703
2001-06-26,85.8843190817125
2001-06-27,117.415254632261
2001-06-28,119.719363876842
2001-06-29,113.938643376075
2001-06-30,76.2206259539202
2001-07-01,103.100307240296
2001-07-02,113.317149099082
2001-07-03,115.598356912006
2001-07-04,77.6298975130282
2001-07-05,NA
2001-07-07,108.415040889744
2001-07-08,113.527418549135
2001-07-09,115.342268212635
2001-07-10,86.1249536675438
2001-07-11,114.785864838284
2001-07-12,81.913551228445
2001-07-13,88.0681411659531
2001-07-14,102.225841576971
2001-07-15,85.4056511146613
2001-07-16,92.2051641351879
2001-07-17,118.630780532219
2001-07-18,115.95109963946
2001-07-19,77.2947739899643
2001-07-20,87.6094329148754
2001-07-21,94.9504394066483
2001-07-22,83.1868508700915
2001-07-23,118.925385409072
2001-07-24,113.262671324901
2001-07-25,82.1905290009305
2001-07-26,73.7622465593331
2001-07-27,107.113458577942
2001-07-28,121.642669815477
2001-07-29,85.6700302468352
2001-07-30,95.4335524955243
2001-07-31,81.3812636447288
2001-08-01,75.4920728651695
2001-08-02,81.0889965074696
2001-08-03,103.072199776519
2001-08-04,119.788533732951
2001-08-05,109.206936210558
2001-08-06,95.8499940979741
2001-08-07,84.5895101140439
2001-08-08,88.1930259350613
2001-08-09,77.7688932438046
2001-08-10,84.7312509501688
2001-08-11,93.5002158586942
2001-08-12,115.229693645127
2001-08-13,89.1273857992627
2001-08-14,76.5588428214416
2001-08-15,97.5280296615288
2001-08-16,100.817903210752
2001-08-17,86.6397284654342
2001-08-18,114.088159600563
2001-08-19,98.2076125562042
2001-08-20,101.764777337439
2001-08-21,121.744915412486
2001-08-22,71.8141444383189
2001-08-23,88.2136024312787
2001-08-24,91.0008464373127
2001-08-25,121.752265854381
2001-08-26,94.3052296783663
2001-08-27,116.622132834103
2001-08-28,106.110811318301
2001-08-29,84.5827995254695
2001-08-30,100.050532181725
2001-08-31,75.1094594876729
2001-09-01,121.269211632125
2001-09-02,78.0293145970367
2001-09-03,101.879930443935
2001-09-04,85.8713080588132
2001-09-05,76.3582301859818
2001-09-06,102.853240405936
2001-09-07,108.287874081407
2001-09-08,117.547998643689
2001-09-09,118.670554514226
2001-09-10,75.5117874333337
2001-09-11,NA
2001-09-12,98.9920670731105
2001-09-13,84.9193713148907
2001-09-14,114.664625235885
2001-09-15,94.7646178417169
2001-09-16,120.218904106878
2001-09-17,104.146727687187
2001-09-18,72.0617331107557
2001-09-19,87.5649602514841
2001-09-20,110.80706482929
2001-09-21,110.154562410768
2001-09-22,94.687110677205
2001-09-23,90.0785035950169
2001-09-24,92.6708081306666
2001-09-25,90.8856455276236
2001-09-26,111.693392314222
2001-09-27,80.5312224828564
2001-09-28,NA
2001-09-29,108.291843888476
2001-09-30,115.022183145963
2001-10-01,97.9611667521112
2001-10-02,120.067531040452
2001-10-03,75.8085526484288
2001-10-04,102.426767776251
2001-10-05,117.492492377263
2001-10-06,110.175637781564
2001-10-07,113.906577564694
2001-10-08,98.1937232873254
2001-10-09,82.6753381158747
2001-10-10,85.8374873281717
2001-10-11,85.7286285835318
2001-10-12,99.7617695245631
2001-10-13,105.006893468317
2001-10-14,74.7420194449052
2001-10-15,117.527251610242
2001-10-16,120.005652263444
2001-10-17,79.3239651966207
2001-10-18,110.487285899095
2001-10-19,91.1304764245413
2001-10-20,104.807279530026
2001-10-21,78.9401880619302
2001-10-22,83.5776720121428
2001-10-23,109.98564627251
2001-10-24,99.4198159248903
2001-10-25,78.1032770927139
2001-10-26,90.0204875915125
2001-10-27,119.392101566169
2001-10-28,82.9467694576122
2001-10-29,98.2779699915983
2001-10-30,74.87784300071
2001-10-31,79.2228986357711
2001-11-01,72.1409704738408
2001-11-02,89.9201261668317
2001-11-03,114.145194701996
2001-11-04,121.620943605088
2001-11-05,99.9996789019555
2001-11-06,95.5859373198561
2001-11-07,99.8199676741324
2001-11-08,76.0199073935077
2001-11-09,117.00454729189
2001-11-10,88.6721691358462
2001-11-11,104.078652606282
2001-11-12,116.495758937117
2001-11-13,118.4422702085
2001-11-14,110.24676980716
2001-11-15,104.471404364631
2001-11-16,97.4225203192718
2001-11-17,111.063663944848
2001-11-18,101.937693268746
2001-11-19,98.1414429309852
2001-11-20,105.259222251531
2001-11-21,119.654463411916
2001-11-22,84.39423945418
2001-11-23,86.9550747048072
2001-11-24,76.0666814703196
2001-11-25,118.533190254159
2001-11-26,111.275343243975
2001-11-27,88.9844111716226
2001-11-28,119.416176466696
2001-11-29,118.955313842677
2001-11-30,122.047090237401
2001-12-01,75.4876143865958
2001-12-02,81.2165066938326
2001-12-03,90.3717987232991
2001-12-04,102.264218870353
2001-12-05,119.111168640908
2001-12-06,114.38375588109
2001-12-07,88.4369906398505
2001-12-08,99.2791120793447
2001-12-09,114.641737322927
2001-12-10,103.406917725336
2001-12-11,85.8784393785447
2001-12-12,117.785011654314
2001-12-13,117.393977827426
2001-12-14,113.812347028412
2001-12-15,109.844469714426
2001-12-16,119.852312996939
2001-12-17,106.330519070312
2001-12-18,106.533262395669
2001-12-19,112.540871167433
2001-12-20,83.1149119952135
2001-12-21,104.815064424474
2001-12-22,117.352820812523
2001-12-23,NA
2001-12-24,83.2784513679594
2001-12-25,111.527367585525
2001-12-26,78.3094612976275
2001-12-27,77.9618217126876
2001-12-28,112.271374649011
2001-12-29,107.175384693861
2001-12-30,95.6105515822396
2001-12-31,74.0607662475966
2002-01-01,87.3336681518741
2002-01-02,73.9489230918474
2002-01-03,121.842536459628
2002-01-04,97.0513698662817
2002-01-05,93.0408453474678
2002-01-06,108.231482797176
2002-01-07,90.1830134013072
2002-01-08,97.7165925468393
2002-01-09,85.3141742449068
2002-01-10,115.414570311319
2002-01-11,75.1532276908159
2002-01-12,119.040478235759
2002-01-13,97.6789452775083
2002-01-14,95.5426124335639
2002-01-15,72.5833786252066
2002-01-16,108.32657531843
2002-01-17,76.2953069718145
2002-01-18,87.3181760274135
2002-01-19,81.0384319596924
2002-01-20,86.6986619513221
2002-01-21,108.158288462967
2002-01-22,85.1403479677774
2002-01-23,81.4045472754054
2002-01-24,109.859946450554
2002-01-25,NA
2002-01-26,96.1181545162611
2002-01-27,75.8311857937612
2002-01-28,77.7895265032984
2002-01-29,90.2218327054009
2002-01-30,85.0486128956005
2002-01-31,NA
2002-02-01,90.1425501472652
2002-02-02,119.712026804321
2002-02-03,88.9696929404326
2002-02-04,108.03101488068
2002-02-05,84.4577686554045
2002-02-06,88.6085483175665
2002-02-08,97.2797464169003
2002-02-09,107.288227818359
2002-02-10,110.360208276551
2002-02-11,88.0624580498375
2002-02-12,119.912435843449
2002-02-13,116.964672141057
2002-02-14,87.3387030873187
2002-02-15,93.2454730819389
2002-02-16,81.1831274160333
2002-02-17,77.0631443221942
2002-02-18,104.059484913629
2002-02-19,118.300784820348
2002-02-20,87.9648577529974
2002-02-21,84.1109485943578
2002-02-22,95.9318802692443
2002-02-23,94.7629239647836
2002-02-24,112.86813791468
2002-02-25,104.909364088871
2002-02-26,97.8038612072691
2002-02-27,96.7280644363798
2002-02-28,103.446936854515
2002-03-01,94.0720823042579
2002-03-02,116.943613862455
2002-03-03,88.7265181674585
2002-03-04,116.491689607285
2002-03-05,73.2899886022694
2002-03-06,113.646203494363
2002-03-07,95.2376149652377
2002-03-08,118.318886921421
2002-03-09,113.16113155999
2002-03-10,114.708099754155
2002-03-11,97.5370748975053
2002-03-12,111.443049468607
2002-03-13,97.2346242950447
2002-03-14,93.040411474172
2002-03-15,95.4262591641955
2002-03-16,105.177257906582
2002-03-17,121.481668447055
2002-03-18,91.0335422832295
2002-03-19,106.989085999642
2002-03-20,114.878546085507
2002-03-21,83.3621346976533
2002-03-22,80.8840215911754
2002-03-23,74.2191834037527
2002-03-24,87.3250398218706
2002-03-25,102.145232949108
2002-03-26,91.0500204680972
2002-03-27,106.139361791428
2002-03-28,83.290980456952
2002-03-29,109.72347979347
2002-03-30,120.643733574115
2002-03-31,79.6527983551025
2002-04-01,110.978411899865
2002-04-02,85.1258542676978
2002-04-03,92.8099890415817
2002-04-04,73.2726261200383
2002-04-05,115.841031931221
2002-04-06,75.5192088851184
2002-04-07,100.89467436384
2002-04-08,89.890664032463
2002-04-09,93.2914883566648
2002-04-10,84.408598786436
2002-04-11,83.9912835487202
2002-04-13,101.604566558868
2002-04-14,105.302056098934
2002-04-15,109.338347124487
2002-04-16,91.666151466839
2002-04-17,100.446353399228
2002-04-18,98.2278713150956
2002-04-19,100.902549318485
2002-04-20,88.9211752237305
2002-04-21,79.9945393599793
2002-04-22,98.8441694904081
2002-04-23,114.201100429863
2002-04-24,105.291000035442
2002-04-25,121.170025823463
2002-04-26,81.5374506565593
2002-04-27,102.549303374492
2002-04-28,92.3508932750933
2002-04-29,86.2378372286446
2002-04-30,117.542130750764
2002-05-01,107.285020064697
2002-05-02,74.8544575135373
2002-05-03,79.8895447124615
2002-05-04,96.6807004027627
2002-05-05,79.892901514221
2002-05-06,90.407343916133
2002-05-07,83.4468941529989
2002-05-08,79.7995464507937
2002-05-09,87.5888203838095
2002-05-10,117.603131580532
2002-05-11,101.293816777751
2002-05-12,75.0392940010279
2002-05-13,74.5950567422509
2002-05-14,82.7651047737151
2002-05-15,86.9949318130985
2002-05-16,80.124249683436
2002-05-17,93.7060979681052
2002-05-18,92.0580060595348
2002-05-19,75.7445121446066
2002-05-20,73.6978702397197
2002-05-21,117.309268870469
2002-05-22,88.8970769867823
2002-05-23,78.0402838881388
2002-05-24,113.361679360271
2002-05-25,116.851433290608
2002-05-26,80.2624582955092
2002-05-27,83.9956191316396
2002-05-28,108.199955739442
2002-05-29,114.933134075589
2002-05-30,102.129176383216
2002-05-31,91.2520469364747
2002-06-01,97.4103417683169
2002-06-02,104.445761870358
2002-06-03,106.948591196183
2002-06-04,103.428415987354
2002-06-05,81.348744603958
2002-06-06,120.811818120196
2002-06-07,74.2417189638205
2002-06-08,114.976991072837
2002-06-09,73.8884010008089
2002-06-10,108.525215020426
2002-06-11,75.1834990936294
2002-06-12,85.7558484440371
2002-06-13,94.7749417530745
2002-06-14,82.9773227362074
2002-06-15,77.0261359199733
2002-06-16,92.3566520133577
2002-06-17,109.74693132269
2002-06-18,106.779335536808
2002-06-19,121.006788108751
2002-06-20,92.8395665071383
2002-06-21,108.364285825487
2002-06-22,96.7345707413629
2002-06-23,101.318289101738
2002-06-24,76.2912895717956
2002-06-25,90.7602878712155
2002-06-26,122.090445851047
2002-06-27,79.409914623525
2002-06-28,77.0697054541856
2002-06-29,92.1709287306219
2002-06-30,92.8110197866
2002-07-01,114.22656536888
2002-07-02,81.7689980370067
2002-07-03,74.5549609878846
2002-07-04,114.359858643591
2002-07-05,111.925991240725
2002-07-06,87.2263753677681
2002-07-07,82.1039736049883
2002-07-08,76.8094992164895
2002-07-09,79.496111361973
2002-07-10,114.964803578503
2002-07-11,90.0200601347312
2002-07-12,97.4106593789794
2002-07-13,74.3823859878816
2002-07-14,89.8323202082627
2002-07-15,101.202273257118
2002-07-16,97.8226169063859
2002-07-17,105.653570528131
2002-07-18,95.4451957777701
2002-07-19,76.7088191648312
2002-07-20,90.8896806602404
2002-07-21,116.716433742899
2002-07-22,84.723154614538
2002-07-23,120.391468292866
2002-07-24,82.7935674197897
2002-07-25,98.4777690351605
2002-07-26,NA
2002-07-27,90.5485744222142
2002-07-28,89.3203627887927
2002-07-29,91.4329720420316
2002-07-30,NA
2002-07-31,78.6535628839359
2002-08-01,106.190417812269
2002-08-02,99.9606438223645
2002-08-03,119.284324943099
2002-08-04,84.7222568718567
2002-08-05,114.613467759877
2002-08-06,122.839805358488
2002-08-07,83.9539740382694
2002-08-08,114.865372927275
2002-08-09,88.4155546471886
2002-08-10,83.4502430910394
2002-08-11,77.1856142606474
2002-08-12,78.1987980993092
2002-08-13,76.7758388013877
2002-08-14,108.486728155244
2002-08-15,105.308531569015
2002-08-16,103.291592218585
2002-08-17,76.7202498699725
2002-08-18,78.4168294943795
2002-08-19,105.628755045183
2002-08-20,93.2215909562409
2002-08-21,105.381131204784
2002-08-22,119.29810939867
2002-08-23,90.5501531422622
2002-08-24,118.650500987586
2002-08-25,116.490303188931
2002-08-26,112.574834551074
2002-08-27,80.6164804732799
2002-08-28,104.897213087708
2002-08-29,122.438356397938
2002-08-30,112.704959746223
2002-08-31,105.844195526771
