"fecha","precio_gas_natural"
2000-05-18,118.904864802592
2000-05-19,95.3116258034296
2000-05-20,72.9800975174196
2000-05-21,107.84187576922
2000-05-22,119.301024549637
2000-05-23,82.0860895728394
2000-05-24,119.656579863224
2000-05-25,108.477064470213
2000-05-26,112.114790970817
2000-05-27,91.6869883470759
2000-05-28,118.211383021276
2000-05-29,109.102146153618
2000-05-30,137.217379786327
2000-05-31,138.190975265339
2000-06-01,115.9253042631
2000-06-02,117.376717725012
2000-06-03,123.392672485821
2000-06-04,95.4089905052744
2000-06-05,128.31372253979
2000-06-06,121.67853449199
2000-06-07,132.578427451707
2000-06-08,139.010126037076
2000-06-09,71.6377974403948
2000-06-10,92.5448467433117
2000-06-11,115.873470657445
2000-06-12,83.3154312334098
2000-06-13,NA
2000-06-14,119.545079812735
2000-06-15,123.285449635074
2000-06-16,78.0692052368969
2000-06-17,140.131184153508
2000-06-18,118.011869760454
2000-06-19,120.83281742708
2000-06-20,74.1017461579144
2000-06-21,81.5605480751544
2000-06-22,77.7081510793679
2000-06-23,82.9773538770154
2000-06-24,108.09926230048
2000-06-25,122.444281951565
2000-06-26,132.829547176618
2000-06-27,93.0614492664933
2000-06-28,120.985331234951
2000-06-29,91.9541907291226
2000-06-30,82.8039523571767
2000-07-01,76.0508971348181
2000-07-02,112.73322579623
2000-07-03,84.6012153917179
2000-07-04,107.538964103714
2000-07-05,133.897390838958
2000-07-06,139.349898482893
2000-07-07,102.396853020608
2000-07-08,118.351228164677
2000-07-09,84.3930125726871
2000-07-10,125.76777458249
2000-07-11,120.543760381263
2000-07-13,79.8124059494957
2000-07-14,90.1372433407344
2000-07-15,119.559622335233
2000-07-16,105.905969965696
2000-07-17,75.5495464465842
2000-07-18,94.9386818957515
2000-07-19,78.7049674008712
2000-07-20,117.153692902386
2000-07-21,75.002599035684
2000-07-22,137.845969438821
2000-07-23,134.270136807356
2000-07-24,83.2301245604008
2000-07-25,103.137000331379
2000-07-26,133.814150908194
2000-07-27,85.6219159100652
2000-07-28,110.21568502916
2000-07-29,84.3636485883892
2000-07-30,78.2391465199776
2000-07-31,87.0693828426637
2000-08-01,135.870608283214
2000-08-02,118.049271024279
2000-08-03,127.207956253041
2000-08-04,129.71807521528
2000-08-05,76.7647009625994
2000-08-06,78.5938354589678
2000-08-07,136.540013897549
2000-08-08,118.364094716322
2000-08-09,95.9316169258989
2000-08-10,140.484974824596
2000-08-11,77.9938574211933
2000-08-12,91.3254066335037
2000-08-13,121.341895227481
2000-08-15,98.7777251984142
2000-08-16,112.624618921511
2000-08-17,91.7960990043916
2000-08-18,119.838957936998
2000-08-19,130.896757300481
2000-08-20,109.524088948943
2000-08-21,98.2823440925665
2000-08-22,71.1945887477323
2000-08-23,136.38757195919
2000-08-24,NA
2000-08-25,101.59854623241
2000-08-26,124.402089857318
2000-08-27,89.3100476481765
2000-08-28,140.565154812068
2000-08-29,91.4773277465478
2000-08-30,123.664878650751
2000-08-31,81.1583285151683
2000-09-01,114.122704768684
2000-09-02,100.963648849737
2000-09-03,121.610893252384
2000-09-04,90.4943322176635
2000-09-05,130.531673773684
2000-09-06,84.1304384153336
2000-09-07,95.5240988856852
2000-09-08,115.270448749833
2000-09-09,128.995551878508
2000-09-10,123.743342391577
2000-09-11,81.5804145232402
2000-09-12,128.707812561963
2000-09-13,78.244005130887
2000-09-14,92.127594600223
2000-09-15,117.705200561088
2000-09-16,82.3948568084463
2000-09-17,74.735331028413
2000-09-18,112.614623332549
2000-09-19,107.213707288388
2000-09-20,94.5625601123162
2000-09-21,73.5059320415184
2000-09-23,129.232637594476
2000-09-24,135.998499150384
2000-09-25,76.941365038015
2000-09-26,133.527729893047
2000-09-27,72.9527752990015
2000-09-28,98.0594371011332
2000-09-29,71.5416511463523
2000-09-30,126.005162463363
2000-10-01,102.752914200351
2000-10-02,88.2040012839921
2000-10-03,108.89314221986
2000-10-04,116.976285524402
2000-10-05,108.621668272361
2000-10-06,85.4403741468303
2000-10-07,83.3288710938133
2000-10-08,130.415617386442
2000-10-09,82.3413717500642
2000-10-10,104.452316785742
2000-10-11,76.0969505547732
2000-10-12,81.0616555157974
2000-10-13,102.286537765026
2000-10-14,113.981117618676
2000-10-15,84.142861563161
2000-10-16,120.447660872601
2000-10-17,97.1580991310552
2000-10-18,122.477956055965
2000-10-19,97.6817190747671
2000-10-20,95.6706195546016
2000-10-21,90.0151168687642
2000-10-22,77.7689227924794
2000-10-23,136.219031938989
2000-10-24,80.934282078553
2000-10-25,134.747388275459
2000-10-26,135.311576713901
2000-10-27,80.1358414134681
2000-10-28,92.1202489966936
2000-10-29,78.3841388514414
2000-10-30,114.773156739295
2000-11-01,128.468612532068
2000-11-02,120.652603877153
2000-11-03,128.152650727775
2000-11-04,136.176587597791
2000-11-05,137.256949747745
2000-11-06,85.0149252631627
2000-11-07,81.5667815900073
2000-11-08,93.1938420424573
2000-11-09,123.438280192863
2000-11-10,84.2421894624643
2000-11-11,117.516720133509
2000-11-12,98.6371966657452
2000-11-13,95.2751026838981
2000-11-14,134.355284707218
2000-11-15,NA
2000-11-16,93.2580222669169
2000-11-17,134.666666914228
2000-11-18,87.9654751973748
2000-11-19,120.994185558919
2000-11-20,123.585597223975
2000-11-21,76.8146473438218
2000-11-22,71.0103156853877
2000-11-23,140.310389385387
2000-11-24,114.809247835342
2000-11-25,132.375609318968
2000-11-26,72.0987299189269
2000-11-27,124.107036282498
2000-11-28,123.240097886581
2000-11-29,75.3650332499742
2000-11-30,106.675962051954
2000-12-01,110.635853562124
2000-12-02,115.938690059412
2000-12-03,97.4998886762522
2000-12-04,76.0310253314748
2000-12-05,137.396054787543
2000-12-06,98.9607054027282
2000-12-07,90.5207918900289
2000-12-08,107.411607012056
2000-12-09,74.0221207657531
2000-12-10,106.197709825672
2000-12-11,110.2424512555
2000-12-12,75.0683805474862
2000-12-13,124.15718294378
2000-12-14,108.341828712475
2000-12-15,134.467252537329
2000-12-16,108.490238155399
2000-12-17,83.2586701900177
2000-12-18,80.9224771606885
2000-12-19,138.917863708537
2000-12-20,136.855730474982
2000-12-21,88.9769923179708
2000-12-22,123.29398277542
2000-12-23,81.0779291149005
2000-12-24,92.3719126074091
2000-12-25,NA
2000-12-26,140.750319492437
2000-12-27,75.6148537396118
2000-12-28,119.453303137641
2000-12-29,99.5117118459269
2000-12-30,95.5284097136743
2000-12-31,122.098177364331
2001-01-01,136.257853988301
2001-01-02,111.684995553173
2001-01-03,86.3981286009476
2001-01-04,138.790746007245
2001-01-05,88.4232214490063
2001-01-06,83.6232000850923
2001-01-07,113.4698267547
2001-01-08,129.951362776596
2001-01-09,109.925469117705
2001-01-10,83.8689584796987
2001-01-11,120.12625423767
2001-01-12,87.9906581537016
2001-01-13,77.8842850275226
2001-01-14,78.4847495186701
2001-01-15,110.247640583973
2001-01-16,137.348308672946
2001-01-17,86.8506823627055
2001-01-18,86.5452577488013
2001-01-19,74.4037276382744
2001-01-20,128.129648472827
2001-01-21,132.462592609379
2001-01-23,112.408649875883
2001-01-24,121.376281272694
2001-01-25,107.68083874793
2001-01-26,110.678201008145
2001-01-27,81.01034704642
2001-01-28,100.14721957824
2001-01-29,119.973078965154
2001-01-30,134.715938341722
2001-01-31,88.257311982926
2001-02-01,120.636371698096
2001-02-02,95.7701328637339
2001-02-03,123.464418918639
2001-02-04,122.348919435658
2001-02-05,116.489317361027
2001-02-06,107.074771009121
2001-02-07,124.696517794568
2001-02-08,119.661437150706
2001-02-09,120.236556673545
2001-02-10,77.4929263532199
2001-02-11,92.2321228683703
2001-02-12,140.885959358931
2001-02-13,103.091809559632
2001-02-14,98.8152851364501
2001-02-15,107.099464642316
2001-02-16,90.6289759929627
2001-02-17,81.8617469308972
2001-02-18,85.0211227274314
2001-02-19,74.1376583477035
2001-02-20,93.8846830691434
2001-02-21,102.011592320442
2001-02-22,110.626748884346
2001-02-23,88.6020299356803
2001-02-24,72.697023194015
2001-02-25,104.697615012232
2001-02-26,90.8758352647126
2001-02-27,125.25584478176
2001-02-28,88.639974708762
2001-03-01,72.4239361389279
2001-03-02,122.923496273853
2001-03-03,102.097341641333
2001-03-04,133.295758366574
2001-03-05,126.135870672725
2001-03-06,131.778210570041
2001-03-07,105.637884602327
2001-03-08,115.629626567826
2001-03-09,130.092614637546
2001-03-10,88.7292904223502
2001-03-11,99.0527347785346
2001-03-12,100.076686294064
2001-03-13,105.168287813883
2001-03-14,105.471150197282
2001-03-15,114.119733066931
2001-03-16,131.010830782495
2001-03-17,77.0372624542788
2001-03-18,119.527902944569
2001-03-19,140.085773339558
2001-03-20,106.250046847891
2001-03-21,92.2844345360175
2001-03-22,120.116733087678
2001-03-23,83.2017680783346
2001-03-24,87.3000940279365
2001-03-25,90.0131219298579
2001-03-26,75.8321322387755
2001-03-27,73.5288946943767
2001-03-28,127.587441519197
2001-03-29,77.230196641095
2001-03-30,85.3647989917174
2001-03-31,106.137688711967
2001-04-01,109.976402666144
2001-04-02,75.1422673893869
2001-04-03,98.7827921324857
2001-04-04,134.465733549669
2001-04-05,98.1442443864346
2001-04-06,76.5594639564529
2001-04-07,72.661174953483
2001-04-08,105.002590908211
2001-04-09,71.9495912426896
2001-04-10,127.627817506392
2001-04-11,124.784674276993
2001-04-12,104.725827137843
2001-04-13,NA
2001-04-14,88.9900091424026
2001-04-15,79.1373350446224
2001-04-16,96.3935731749833
2001-04-17,96.5037962591797
2001-04-18,128.412205312613
2001-04-19,87.0681318470277
2001-04-20,74.3961530012749
2001-04-21,85.3493766208589
2001-04-22,98.2787410385124
2001-04-23,131.153651232447
2001-04-24,111.669014798533
2001-04-25,88.0164001086093
2001-04-26,105.330255359881
2001-04-27,118.563771441557
2001-04-28,84.9969104616418
2001-04-29,114.976529196296
2001-04-30,71.731805137258
2001-05-01,131.693248087414
2001-05-02,88.0173075272106
2001-05-03,81.6924997729324
2001-05-04,113.135706634521
2001-05-05,130.778645637214
2001-05-06,99.6736880179718
2001-05-07,140.111348133251
2001-05-08,79.6088026120961
2001-05-09,99.696254007183
2001-05-10,120.284379838604
2001-05-11,102.828950995658
2001-05-12,76.720606503129
2001-05-13,135.452912864767
2001-05-14,118.089842562098
2001-05-15,89.2458088197485
2001-05-16,91.1388082820401
2001-05-17,124.299984441526
2001-05-18,103.76725704911
2001-05-19,134.273437313605
2001-05-20,131.455977483496
2001-05-21,73.8995429773852
2001-05-22,110.533804741945
2001-05-23,86.4952362866588
2001-05-24,99.8589022324607
2001-05-25,133.720636375893
2001-05-26,106.518837189455
2001-05-27,111.871800343167
2001-05-28,89.855901477959
2001-05-29,73.2869257783331
2001-05-30,103.074728384197
2001-05-31,72.7220613104515
2001-06-01,97.0569873806052
2001-06-02,130.520529383764
2001-06-03,106.958933282122
2001-06-04,86.1341161079817
2001-06-05,103.91267771263
2001-06-06,75.6011900648996
2001-06-07,98.8883835238665
2001-06-08,127.592354105134
2001-06-09,84.4602852857411
2001-06-10,102.58376212208
2001-06-11,107.627625511229
2001-06-12,116.993346027739
2001-06-13,88.1903690892831
2001-06-14,106.864092685871
2001-06-15,122.444712297156
2001-06-16,78.6414350304529
2001-06-17,110.392885254275
2001-06-18,119.561363174599
2001-06-19,79.6392042776495
2001-06-20,83.9311448726468
2001-06-21,108.652157733623
2001-06-22,101.438519979741
2001-06-23,80.9890275889821
2001-06-24,NA
2001-06-25,74.0138716444597
2001-06-26,134.682228138015
2001-06-27,115.588139085349
2001-06-28,113.236342358626
2001-06-29,96.3075687435567
2001-06-30,84.2242528853789
2001-07-01,121.105897055153
2001-07-02,82.4036016400233
2001-07-03,123.574498612061
2001-07-04,140.080070779726
2001-07-05,75.5236488818601
2001-07-06,99.5569781689122
2001-07-07,110.972881500132
2001-07-08,138.035551865548
2001-07-10,124.205783093724
2001-07-11,119.573141674861
2001-07-12,89.0247370408364
2001-07-13,98.4295018988848
2001-07-14,117.436807714209
2001-07-15,101.588200475335
2001-07-16,95.7872895693742
2001-07-17,137.972475684907
2001-07-18,140.690788700413
2001-07-19,139.178886434205
2001-07-20,134.48687380657
2001-07-21,141.643081803896
2001-07-22,111.358685003191
2001-07-23,116.612733883355
2001-07-24,111.405531430628
2001-07-25,96.9001451716609
2001-07-26,NA
2001-07-27,73.7339374897331
2001-07-28,116.313143143337
2001-07-29,NA
2001-07-30,113.770160667919
2001-07-31,107.699990747791
2001-08-01,93.2674048964754
2001-08-02,122.566900342945
2001-08-03,86.1878491139337
2001-08-04,139.664805824593
2001-08-05,132.595686607692
2001-08-06,112.410175500575
2001-08-07,130.449667506497
2001-08-08,78.5197490608245
2001-08-09,89.8649747525938
2001-08-10,112.217531232197
2001-08-11,104.977503489245
2001-08-12,99.8165857638046
2001-08-13,141.16667223531
2001-08-14,129.711913116671
2001-08-15,80.7353413290307
2001-08-16,95.4524956134781
2001-08-17,NA
2001-08-18,139.854710790154
2001-08-19,91.2875914171189
2001-08-20,NA
2001-08-21,104.13036010715
2001-08-22,126.541091185715
2001-08-23,95.4452094656154
2001-08-24,133.074882004078
2001-08-25,81.8353336533681
2001-08-26,100.88329364321
2001-08-27,92.0211330527067
2001-08-28,117.187447092526
2001-08-29,140.729372540027
2001-08-30,76.5380097129159
2001-08-31,110.961384095669
2001-09-01,122.650142154116
2001-09-02,122.429850395668
2001-09-03,77.5606937719174
2001-09-04,91.6144710144363
2001-09-05,80.9121052010991
2001-09-06,94.5602726752684
2001-09-07,104.661356060069
2001-09-08,78.3745438966192
2001-09-09,134.301353510652
2001-09-10,83.5281958451197
2001-09-11,124.878213277683
2001-09-12,101.50806956283
2001-09-14,136.686052870058
2001-09-15,141.08325017805
2001-09-16,134.081174000166
2001-09-17,127.816769045752
2001-09-18,74.0824200501144
2001-09-19,92.4166295550913
2001-09-20,110.711802737217
2001-09-21,113.938773933202
2001-09-22,82.4688344312198
2001-09-23,126.594790947441
2001-09-24,134.101480873093
2001-09-25,111.409419364527
2001-09-26,108.808511667624
2001-09-27,93.7733606250882
2001-09-28,87.6433936908506
2001-09-29,73.4236242912114
2001-09-30,109.868563624665
2001-10-01,125.325273263343
2001-10-02,140.346336597625
2001-10-03,129.334206739929
2001-10-04,80.6139835212342
2001-10-06,100.11159821827
2001-10-07,131.872582922142
2001-10-08,134.737174054965
2001-10-09,104.159962351765
2001-10-10,107.093998756099
2001-10-11,107.40883320272
2001-10-12,87.6088972876519
2001-10-14,89.5249778248519
2001-10-15,101.131102723245
2001-10-16,119.717133514732
2001-10-17,131.939981248818
2001-10-18,127.976267417058
2001-10-19,131.000794007514
2001-10-20,123.734316933945
2001-10-21,127.499263430033
2001-10-22,81.6760563077331
2001-10-23,115.611465042423
2001-10-24,102.648436644055
2001-10-25,91.9365431143977
2001-10-26,94.5587004314922
2001-10-27,119.627191798624
2001-10-28,100.302580168772
2001-10-29,90.0751715738289
2001-10-30,123.857600866601
2001-10-31,139.777699186224
2001-11-01,119.335407609317
2001-11-02,115.428575428374
2001-11-03,86.4550227882862
2001-11-04,125.390946360424
2001-11-05,128.107634679042
2001-11-06,123.8617803334
2001-11-07,139.843303199898
2001-11-08,94.3787187338024
2001-11-09,99.7611069008596
2001-11-10,118.533370940443
2001-11-11,128.798195904989
2001-11-12,141.90482825451
2001-11-13,77.4994442331381
2001-11-14,96.0693689369112
2001-11-15,103.36366386462
2001-11-16,108.258973540545
2001-11-17,95.5730739601553
2001-11-18,122.907068053946
2001-11-19,129.037736493822
2001-11-20,130.929790419228
2001-11-21,118.558355137847
2001-11-22,117.972354892757
2001-11-23,85.7997775842398
2001-11-24,129.154115258779
2001-11-25,124.219122338612
2001-11-26,80.1898542754464
2001-11-27,74.96031153154
2001-11-28,119.03153196625
2001-11-29,128.558629820988
2001-11-30,103.223227823991
2001-12-01,104.159566656101
2001-12-02,112.178529625613
2001-12-03,77.83083388751
2001-12-04,96.7899070212506
2001-12-05,125.353051214721
2001-12-06,82.7647203935608
2001-12-07,101.112504346486
2001-12-08,75.9666991109736
2001-12-09,74.533150388997
2001-12-10,108.344599702507
2001-12-11,92.6334265881143
2001-12-12,115.221908479989
2001-12-13,82.6419475945048
2001-12-14,131.483484606266
2001-12-15,94.4774933322146
2001-12-16,114.575148816641
2001-12-17,116.371335048158
2001-12-18,138.968902748447
2001-12-19,97.1264299860857
2001-12-20,105.567880284358
2001-12-21,98.3026280000918
2001-12-22,78.0353029428832
2001-12-23,84.1932608501576
2001-12-24,105.919438446153
2001-12-25,105.317932471819
2001-12-26,100.248112592541
2001-12-27,90.8327277173698
2001-12-28,124.381617564816
2001-12-29,113.199640614063
2001-12-31,108.754530819163
2002-01-01,111.153908269949
2002-01-02,126.520558400989
2002-01-03,93.8979697660059
2002-01-04,121.28973234158
2002-01-05,131.354576279309
2002-01-06,129.0440637482
2002-01-07,100.862346397094
2002-01-08,95.0513953937292
2002-01-09,75.1767917762324
2002-01-10,99.1639560947679
2002-01-11,91.4599963233098
2002-01-12,124.048737183396
2002-01-13,126.444232839782
2002-01-14,79.27892433865
2002-01-15,74.1697645020783
2002-01-16,105.315502591044
2002-01-17,75.0342090223506
2002-01-18,99.4434671835303
2002-01-19,139.188346968964
2002-01-20,118.240165467814
2002-01-21,94.64144276217
2002-01-22,133.737580718394
2002-01-23,112.786785255548
2002-01-24,75.9764207306877
2002-01-25,110.471890235163
2002-01-26,116.187814953554
2002-01-27,110.29985197147
2002-01-28,140.053695941575
2002-01-29,96.6795591183193
2002-01-30,140.3403406443
2002-01-31,141.667948783994
2002-02-01,104.801622899376
2002-02-02,113.369732504345
2002-02-03,121.588040530756
2002-02-04,134.056832472842
2002-02-05,127.270534738921
2002-02-06,120.359253832135
2002-02-07,89.1948329358995
2002-02-08,110.280739402808
2002-02-09,98.9598189889565
2002-02-10,73.2905533205569
2002-02-11,95.9984609786011
2002-02-12,142.032449371487
2002-02-13,75.2048083844595
2002-02-14,88.0413988547139
2002-02-15,132.044553541806
2002-02-16,109.156477779351
2002-02-17,115.590682595678
2002-02-18,136.030839067567
2002-02-19,132.544984974556
2002-02-20,128.551407856032
2002-02-21,113.51428732935
2002-02-22,135.742502652619
2002-02-23,96.0492236265168
2002-02-24,93.2033552331775
2002-02-25,112.380710874185
2002-02-26,81.3069212082177
2002-02-27,125.144177353855
2002-02-28,88.1996968927607
2002-03-01,119.47458234695
2002-03-02,116.972640409436
2002-03-03,111.71036737207
2002-03-04,134.05091560657
2002-03-05,83.6357553189062
2002-03-06,88.0070345506184
2002-03-07,115.749738841489
2002-03-08,133.864792649779
2002-03-09,133.236434650261
2002-03-10,140.568367454782
2002-03-11,140.472276297465
2002-03-12,88.9633438280262
2002-03-13,88.8636228619292
2002-03-14,135.437390123948
2002-03-15,104.84107754888
2002-03-16,127.250042136695
2002-03-17,111.115495221134
2002-03-18,89.4883636700697
2002-03-19,84.6284300641604
2002-03-20,135.207745563071
2002-03-21,92.7977084301338
2002-03-22,104.836269436184
2002-03-23,95.1172714691944
2002-03-24,98.0202442283817
2002-03-25,134.511516205668
2002-03-26,128.911133112993
2002-03-27,104.268614515312
2002-03-28,89.8729582723193
2002-03-30,83.1688606408797
2002-03-31,109.246109935932
2002-04-01,86.277776174698
2002-04-02,133.895217271946
2002-04-03,85.1400537639186
2002-04-04,137.037190137804
2002-04-05,101.417792842139
2002-04-06,75.329981062416
2002-04-07,95.0513328642733
2002-04-08,93.8067035854682
2002-04-09,110.456681278776
2002-04-10,133.948300122034
2002-04-11,135.267144048311
2002-04-12,141.168237843715
2002-04-13,82.7659807201922
2002-04-14,104.471187688522
2002-04-15,NA
2002-04-16,138.700929824322
2002-04-17,131.609009665471
2002-04-18,133.677810242873
2002-04-19,77.7085220734402
2002-04-20,79.6302256658226
2002-04-21,115.57624626432
2002-04-22,125.990856462527
2002-04-23,128.569102828268
2002-04-24,78.0266747752577
2002-04-26,90.9953263609521
2002-04-27,77.9884874241017
2002-04-28,116.241436803926
2002-04-29,123.844745393097
2002-04-30,86.5264908519313
2002-05-01,89.0409153603427
2002-05-02,105.308392343685
2002-05-03,132.626853441436
2002-05-04,113.024140385501
2002-05-05,91.3154646512419
2002-05-06,112.814852694985
2002-05-07,136.419309414901
2002-05-08,111.098005786024
2002-05-09,113.684960658122
2002-05-10,103.962727509338
2002-05-11,80.5275918444283
2002-05-12,93.3460383069105
2002-05-13,107.43336402607
2002-05-14,126.236204265878
2002-05-15,85.9385180322006
2002-05-16,132.863207190972
2002-05-17,88.5013313588649
2002-05-18,96.9310790022537
2002-05-19,102.198054022752
2002-05-20,108.178007224213
2002-05-21,90.9389858358391
2002-05-22,98.8810136397891
2002-05-23,97.1679318463691
2002-05-24,89.8711003414355
2002-05-25,129.396333138898
2002-05-26,86.1314317644052
2002-05-27,123.452479417358
2002-05-28,110.952983677749
2002-05-29,108.35231510723
2002-05-30,79.4570720389783
2002-05-31,116.969278157972
2002-06-01,81.6246111800671
2002-06-02,135.639180475611
2002-06-03,120.528761192895
2002-06-04,104.983337214861
2002-06-05,80.1722087326124
2002-06-06,95.3654253637753
2002-06-07,126.157671387408
2002-06-08,132.126880998332
2002-06-09,139.931089079987
2002-06-10,113.887946490221
2002-06-11,110.417394774497
2002-06-12,119.072501954593
2002-06-13,118.241233385578
2002-06-14,94.2876760712005
2002-06-15,139.154762456551
2002-06-16,96.9640660205446
2002-06-17,111.044765158396
2002-06-18,135.337189105153
2002-06-19,112.208294021219
2002-06-20,112.32522604125
2002-06-21,141.354391538739
2002-06-22,99.8123431198187
2002-06-23,133.617729718946
2002-06-24,112.696950468358
2002-06-25,79.9897709564343
2002-06-26,77.7598260888606
2002-06-27,94.5057139653228
2002-06-28,117.80064729929
2002-06-29,114.649730322409
2002-06-30,112.845803858213
2002-07-01,137.86477640824
2002-07-02,90.1327929426059
2002-07-03,126.763607502803
2002-07-04,141.459929351557
2002-07-05,86.9162825009078
2002-07-06,85.0492219936997
2002-07-07,133.377931303129
2002-07-08,73.5361545502581
2002-07-09,121.351129149284
2002-07-11,94.5432681084201
2002-07-12,100.158024422012
2002-07-13,133.094003846962
2002-07-14,135.322679855928
2002-07-15,79.253950053867
2002-07-16,142.686784531005
2002-07-17,85.1428827117086
2002-07-18,111.23945903169
2002-07-19,124.096853595164
2002-07-20,113.053691710722
2002-07-21,135.086339805625
2002-07-22,138.771395369757
2002-07-23,123.84811798932
2002-07-24,127.591354329411
2002-07-25,111.710447117001
2002-07-26,140.005758074332
2002-07-27,128.295509690147
2002-07-28,99.4371163204126
2002-07-29,95.3740604213923
2002-07-30,NA
2002-07-31,135.296246048618
2002-08-01,116.119492771633
2002-08-02,93.0598395909555
2002-08-03,86.7112420699671
2002-08-04,82.4748513237424
2002-08-05,140.331767380662
2002-08-06,123.004602396794
2002-08-07,110.22347568851
2002-08-08,133.929342677698
2002-08-09,92.227137439739
2002-08-10,112.349697141737
2002-08-11,73.9427891283184
2002-08-12,141.770925781
2002-08-13,127.38030434468
2002-08-14,101.930184056241
2002-08-15,79.3092133939974
2002-08-16,109.518433290206
2002-08-17,118.578738400824
2002-08-18,118.943429557692
2002-08-19,77.746304959584
2002-08-20,117.685918127686
2002-08-21,110.104475277483
2002-08-22,107.85843605686
2002-08-23,117.229992238294
2002-08-24,116.568873793747
2002-08-25,113.050922459826
2002-08-26,103.635116831742
2002-08-27,109.893632061165
2002-08-28,93.0008908089362
2002-08-29,80.1067915524207
2002-08-30,139.87490155432
2002-08-31,76.6336741505451
2002-09-01,124.043588326499
2002-09-02,122.802179821927
2002-09-03,81.2016933608279
2002-09-04,91.3572809534296
2002-09-05,78.3009313485473
2002-09-06,116.116516746171
2002-09-07,NA
2002-09-08,104.156263732355
2002-09-09,130.25488354636
2002-09-10,112.676268824793
2002-09-11,132.606887537912
2002-09-12,78.179601864323
2002-09-13,91.0850558926947
2002-09-14,113.276868233304
2002-09-15,141.971015254322
2002-09-16,110.841989235282
2002-09-17,114.420360678576
