"fecha","precio_gasolina"
2000-03-13,70.0451995399967
2000-03-14,84.4982329614088
2000-03-15,46.4795118458569
2000-03-16,54.5485135249235
2000-03-17,85.4047736404277
2000-03-18,50.8102718114108
2000-03-20,65.3310686063021
2000-03-21,71.4118655188382
2000-03-22,60.3432797996141
2000-03-23,43.9454527445324
2000-03-24,60.4589036709257
2000-03-25,90.4675196371041
2000-03-26,87.5930587096512
2000-03-27,65.2725586987846
2000-03-28,76.9586462551914
2000-03-29,61.4243591049314
2000-03-30,74.5926518240944
2000-03-31,48.8235373234749
2000-04-01,82.7326789503731
2000-04-02,78.1772096933052
2000-04-03,62.2680229829252
2000-04-04,66.908654365968
2000-04-05,42.1458457000926
2000-04-06,79.0632725034654
2000-04-07,65.194600014966
2000-04-08,41.9414029021375
2000-04-09,53.5010423711501
2000-04-10,55.0456575022452
2000-04-11,76.9711147253215
2000-04-12,88.2421382015757
2000-04-13,66.9881670451351
2000-04-14,89.8992998643778
2000-04-15,80.099575541392
2000-04-16,75.5468513343297
2000-04-17,47.2013094973937
2000-04-18,59.8985104338825
2000-04-19,71.2012006471865
2000-04-20,54.2207137422077
2000-04-21,60.3105774176121
2000-04-22,68.9883666309714
2000-04-23,57.5753617350571
2000-04-24,44.6093658871017
2000-04-25,70.1669032111205
2000-04-26,49.9742603689246
2000-04-27,71.1059645165876
2000-04-28,48.5024781250954
2000-04-29,81.6487442690879
2000-04-30,49.6450308636203
2000-05-01,91.127356291078
2000-05-02,76.0077472808957
2000-05-03,65.6883812712133
2000-05-04,57.191446274519
2000-05-05,53.2765991247632
2000-05-06,62.3302413513698
2000-05-07,59.8122923352942
2000-05-08,79.3353253281303
2000-05-09,62.2694111486897
2000-05-10,80.6299865240604
2000-05-11,89.1234258820116
2000-05-12,58.0846361801214
2000-05-13,69.3799908893742
2000-05-14,43.273456415534
2000-05-15,57.9871672816947
2000-05-16,64.6567283164524
2000-05-17,76.4742735560238
2000-05-18,47.041908449363
2000-05-19,82.1743620919064
2000-05-20,81.3780318660103
2000-05-21,43.1194104604237
2000-05-22,57.4170221395977
2000-05-23,61.9851423767954
2000-05-24,45.4605321677402
2000-05-25,49.1539274906181
2000-05-26,86.606163639836
2000-05-27,86.3547311602347
2000-05-28,49.25418808382
2000-05-29,50.0097101517022
2000-05-30,45.812284354344
2000-05-31,87.8103561070561
2000-06-01,85.6178846566193
2000-06-02,80.2934882407636
2000-06-03,86.2435662068427
2000-06-04,75.1820425902866
2000-06-05,69.8862299427204
2000-06-06,75.59976529276
2000-06-07,45.6916025817953
2000-06-08,82.9626275258139
2000-06-09,79.0968497834541
2000-06-10,90.4593642241135
2000-06-11,84.5942563685775
2000-06-12,72.6125340339355
2000-06-13,79.7143255426548
2000-06-14,49.0049930991046
2000-06-15,82.3270950755849
2000-06-16,67.1700368861854
2000-06-17,42.9887635564059
2000-06-18,90.6734138711356
2000-06-19,46.0328855472989
2000-06-20,61.1050987474434
2000-06-21,68.0391029017232
2000-06-22,59.1032522928529
2000-06-23,46.644172528293
2000-06-24,42.0548683570139
2000-06-25,53.166699573379
2000-06-26,67.8999373519048
2000-06-27,43.1688827462122
2000-06-28,67.7064245037734
2000-06-29,44.6449879430607
2000-06-30,45.0295352071337
2000-07-01,42.4532442334294
2000-07-02,71.5291141450033
2000-07-03,89.0514686674811
2000-07-04,90.9331311845593
2000-07-05,73.6946066919528
2000-07-06,86.6520473399386
2000-07-07,42.6595105508901
2000-07-08,66.4100231608376
2000-07-09,46.1147901777551
2000-07-10,46.9619734674506
2000-07-11,78.2997467022576
2000-07-12,86.6160840015486
2000-07-13,53.3038005738519
2000-07-14,89.9115799786895
2000-07-15,63.6226852222159
2000-07-16,87.895123517625
2000-07-17,82.3543025318161
2000-07-18,63.1069242097437
2000-07-19,64.1315193276294
2000-07-20,51.0616924795136
2000-07-21,82.2071087781526
2000-07-22,67.4528737491556
2000-07-23,45.6638921859674
2000-07-24,62.1919608720951
2000-07-25,52.670431705825
2000-07-26,89.036362365745
2000-07-27,87.9002536271326
2000-07-28,66.404000439588
2000-07-29,91.1765418095887
2000-07-30,53.6814822367206
2000-07-31,77.7480787784979
2000-08-01,81.2369186555594
2000-08-02,50.6181578911841
2000-08-03,59.7840642089397
2000-08-04,66.3690092210472
2000-08-05,74.3718461821042
2000-08-06,63.5042893975601
2000-08-07,72.6280106793158
2000-08-08,90.6510372446291
2000-08-09,49.8368508967385
2000-08-10,68.4263131837547
2000-08-11,51.5797292890586
2000-08-12,77.435028181877
2000-08-14,47.822089214325
2000-08-15,48.9895801932737
2000-08-16,55.2909468994103
2000-08-17,44.8433721253648
2000-08-18,62.8736295606382
2000-08-19,56.2573474288732
2000-08-20,77.7690682769008
2000-08-21,85.8343737112917
2000-08-22,63.9180408873595
2000-08-23,88.9684160842001
2000-08-24,46.9268435220048
2000-08-25,63.1209775117412
2000-08-26,50.955894770436
2000-08-27,88.950211973954
2000-08-28,57.5578266809136
2000-08-29,84.1646877225302
2000-08-30,46.7576630924083
2000-08-31,52.3152614459954
2000-09-01,64.7745606641285
2000-09-02,68.4178656638041
2000-09-03,78.46996000994
2000-09-05,79.7026968344673
2000-09-06,82.1926349960268
2000-09-07,75.2321597312018
2000-09-08,44.0108142155036
2000-09-09,43.3917090061307
2000-09-10,43.2426224629953
2000-09-11,52.5016674643382
2000-09-12,81.6374575993419
2000-09-13,57.8896104569361
2000-09-14,51.0889535801671
2000-09-15,43.6855559439026
2000-09-16,73.8306315172464
2000-09-17,59.0185156167857
2000-09-18,52.3706858408451
2000-09-19,89.7875883449987
2000-09-20,91.0936422183737
2000-09-21,90.108387655206
2000-09-22,79.5816374936514
2000-09-23,78.1318617682718
2000-09-24,62.3810878589936
2000-09-25,80.0040762094408
2000-09-26,65.4619918761775
2000-09-27,57.6477281661145
2000-09-28,85.5977239285409
2000-09-29,46.4228271525539
2000-09-30,54.7414479150996
2000-10-01,79.2379320841283
2000-10-02,69.4871558637731
2000-10-03,64.0199898276292
2000-10-04,86.9670155511424
2000-10-05,61.6445748591423
2000-10-06,67.326299466379
2000-10-07,65.2909502251446
2000-10-08,91.9304275686666
2000-10-09,57.1856780996732
2000-10-10,87.0533295699023
2000-10-11,54.7728003313765
2000-10-12,69.1017948222719
2000-10-13,48.6506447264738
2000-10-14,90.3533783630654
2000-10-15,56.9027566060983
2000-10-16,63.069675257057
2000-10-17,52.147300674431
2000-10-18,66.517081261687
2000-10-19,64.324114207942
2000-10-20,80.254131599851
2000-10-21,80.5330657314509
2000-10-22,81.4980471940152
2000-10-23,53.7454973229021
2000-10-24,68.3148469501361
2000-10-25,72.7112302335538
2000-10-26,89.0183277027681
2000-10-27,87.7955210513808
2000-10-28,52.1655196146853
2000-10-29,86.1839863115177
2000-10-30,78.8048785109632
2000-10-31,68.823823808413
2000-11-01,44.9857688079961
2000-11-02,58.7733517607488
2000-11-03,82.3134071686491
2000-11-04,49.6355560688861
2000-11-05,72.2322897304781
2000-11-06,60.1876496175677
2000-11-07,43.3950931307673
2000-11-08,68.8776580911316
2000-11-09,72.806584962979
2000-11-10,58.1082180893049
2000-11-11,67.0616786683351
2000-11-12,50.5924335374311
2000-11-13,50.0920599073358
2000-11-14,NA
2000-11-15,55.7886242371053
2000-11-16,50.3025755891949
2000-11-17,82.2342697608098
2000-11-18,43.4671177193709
2000-11-19,78.8138934362307
2000-11-20,76.5628288970329
2000-11-21,62.3892613046244
2000-11-22,66.9519045501761
2000-11-23,80.3090468796156
2000-11-24,83.153557566423
2000-11-25,69.8641892445274
2000-11-26,58.3545739040151
2000-11-27,76.7093019356765
2000-11-28,48.9904653131217
2000-11-29,68.3899361078255
2000-11-30,71.7835906500928
2000-12-01,77.3452204429917
2000-12-02,88.5527857876197
2000-12-03,68.8552767970785
2000-12-04,79.3605422422849
2000-12-05,87.5348532214761
2000-12-06,54.6894847111218
2000-12-07,56.7301089391857
2000-12-08,68.2221554604545
2000-12-09,79.3708335231617
2000-12-10,78.9293905979022
2000-12-11,43.8909925134294
2000-12-12,86.3751394690759
2000-12-13,74.1545358277112
2000-12-14,64.3305176061206
2000-12-15,77.8128280597739
2000-12-16,84.9603385429271
2000-12-17,82.3364285686798
2000-12-18,57.9307660215721
2000-12-19,46.8840056722611
2000-12-20,47.7797871783376
2000-12-21,64.9519913046993
2000-12-22,44.2633040334843
2000-12-23,91.5853185718134
2000-12-24,89.5618960803002
2000-12-25,79.5065864817239
2000-12-26,79.2339530723542
2000-12-27,49.3056371462345
2000-12-28,45.7936037854478
2000-12-29,80.8413382380828
2000-12-30,78.4224527702667
2000-12-31,44.6570000362955
2001-01-01,88.5295093912445
2001-01-02,63.4271094899811
2001-01-03,87.7377744559757
2001-01-04,73.9341058617458
2001-01-05,80.6825555879995
2001-01-06,59.4737735532969
2001-01-07,54.6148952804692
2001-01-08,45.5375115100853
2001-01-09,70.5646828282624
2001-01-10,61.6218857753463
2001-01-11,45.099977507703
2001-01-12,69.3175673528761
2001-01-13,52.8200373733044
2001-01-14,69.2598234663717
2001-01-15,75.4357457481697
2001-01-16,80.429058000613
2001-01-17,74.0767564237304
2001-01-18,54.889880029168
2001-01-19,53.3248773612082
2001-01-20,53.6873775074631
2001-01-21,58.274324197676
2001-01-23,65.8747333384678
2001-01-24,85.5617073235102
2001-01-25,77.4652694974467
2001-01-26,88.7873421749845
2001-01-27,52.0172075515799
2001-01-28,66.3173329518735
2001-01-29,46.069361422956
2001-01-30,45.8997467724048
2001-01-31,51.059418976102
2001-02-01,79.482897342667
2001-02-02,59.0049995344691
2001-02-03,66.6460534729995
2001-02-04,88.0389287711494
2001-02-05,50.5172833264619
2001-02-07,44.3072015572898
2001-02-08,55.3293629872613
2001-02-09,72.7959869107604
2001-02-10,89.6225360419415
2001-02-11,92.6522973593511
2001-02-12,48.7356600888632
2001-02-13,83.4987775896676
2001-02-14,81.7210926968977
2001-02-15,66.6829011401907
2001-02-16,92.3348509293236
2001-02-17,76.7919190566614
2001-02-19,75.9602475891262
2001-02-20,54.4961198732071
2001-02-21,81.9029851670563
2001-02-22,71.0668643494695
2001-02-23,48.7828430214897
2001-02-24,74.7548905797675
2001-02-25,65.7707125831209
2001-02-26,88.8438001745567
2001-02-27,80.7088691566698
2001-02-28,94.1658628284931
2001-03-01,84.994143415466
2001-03-02,50.7278084973618
2001-03-03,91.3567771126702
2001-03-04,86.8697208910808
2001-03-05,53.3740762883797
2001-03-06,88.4638177547045
2001-03-07,45.7119901801273
2001-03-08,89.8380875544809
2001-03-09,60.1662906246819
2001-03-10,86.9118285546079
2001-03-11,54.9014479505271
2001-03-12,64.2130940741673
2001-03-13,88.86177581653
2001-03-14,74.3832623747736
2001-03-15,59.1170215728693
2001-03-16,44.9345391279459
2001-03-17,52.098263518028
2001-03-18,NA
2001-03-19,75.0103829857521
2001-03-20,89.4640060158446
2001-03-21,70.7676749048196
2001-03-22,45.9722209961899
2001-03-23,64.1227890216
2001-03-24,46.5349621020816
2001-03-25,81.4143149466254
2001-03-26,59.6760821167752
2001-03-27,88.2173842326552
2001-03-28,89.3485308719985
2001-03-29,53.7386727551557
2001-03-30,73.6941501001827
2001-03-31,58.2663767993823
2001-04-01,70.5492626253329
2001-04-02,87.0054676094279
2001-04-03,45.8691715096682
2001-04-04,77.0532554717734
2001-04-05,82.2559917868488
2001-04-06,67.0725619763881
2001-04-07,46.1865586043522
2001-04-08,68.293184378054
2001-04-09,75.3999084272422
2001-04-10,87.5868284817226
2001-04-11,85.6262629065476
2001-04-12,65.5318284605816
2001-04-13,91.1486683083326
2001-04-14,81.4209853837267
2001-04-15,67.5371503932774
2001-04-16,53.2525485095382
2001-04-17,65.5699815717712
2001-04-18,60.7587320318073
2001-04-19,90.1356255975552
2001-04-20,49.9782726678438
2001-04-21,58.6538819926605
2001-04-22,50.4487443749979
2001-04-23,52.3092996300757
2001-04-24,60.430582079757
2001-04-25,79.2863006083667
2001-04-26,47.522713792678
2001-04-27,62.7748817507364
2001-04-28,63.3753204142302
2001-04-30,53.6999117463268
2001-05-01,69.6481557030976
2001-05-02,75.200840748027
2001-05-03,NA
2001-05-04,63.8938022755086
2001-05-05,61.1163398165628
2001-05-06,63.6560290321521
2001-05-07,80.4235706825927
2001-05-08,81.9172333651781
2001-05-09,88.7289712683298
2001-05-10,60.7182574756816
2001-05-11,82.9673867558874
2001-05-12,71.314398589097
2001-05-13,73.1276436236314
2001-05-14,75.203657108359
2001-05-15,59.8841522571072
2001-05-16,92.5194113319553
2001-05-17,88.4628268864192
2001-05-18,50.4179787616804
2001-05-19,90.2821426942944
2001-05-20,69.0757682565041
2001-05-21,80.0236824738607
2001-05-22,57.6467780986987
2001-05-24,62.6174802192487
2001-05-25,45.4302428342775
2001-05-26,93.5121823906712
2001-05-27,85.5610605721548
2001-05-28,79.8675760374032
2001-05-29,81.0932294149883
2001-05-30,46.1982826207206
2001-05-31,71.2184444675967
2001-06-01,57.1217742127553
2001-06-02,68.4492941727489
2001-06-03,51.2663907090202
2001-06-04,93.4569815760851
2001-06-05,45.3171588888206
2001-06-06,69.6949417232722
2001-06-07,90.4107536820322
2001-06-08,61.0936928293668
2001-06-09,46.3733051128127
2001-06-10,60.7694206386618
2001-06-11,81.6481444898248
2001-06-12,77.7845390573703
2001-06-13,NA
2001-06-14,62.1721590710245
2001-06-15,93.8512035540119
2001-06-16,94.909455924686
2001-06-17,67.8388346919417
2001-06-18,47.9108791271225
2001-06-19,93.3751826981455
2001-06-20,66.3890749610774
2001-06-21,81.698152199965
2001-06-22,71.1651793018542
2001-06-23,62.5722274855711
2001-06-24,81.2758730285242
2001-06-25,81.4352019304223
2001-06-26,60.073697720021
2001-06-27,84.9557056627795
2001-06-28,50.8395510616712
2001-06-29,82.6300951014645
2001-06-30,86.6311611489207
2001-07-01,55.565275687743
2001-07-02,51.1892346420884
2001-07-03,86.605409420561
2001-07-04,58.1960194723122
2001-07-05,92.45495973479
2001-07-06,65.8516958208941
2001-07-07,47.6743308500946
2001-07-08,60.3246132570319
2001-07-09,53.8673924295604
2001-07-10,79.309574754145
2001-07-11,85.9782801828533
2001-07-12,72.2207924757712
2001-07-13,93.9778140041977
2001-07-14,50.1708780696057
2001-07-15,59.3313646720536
2001-07-16,50.3908027351089
2001-07-17,90.1223379162699
2001-07-18,82.7314084075391
2001-07-19,71.945512431059
2001-07-20,63.1572061819769
2001-07-21,85.1514200287126
2001-07-22,82.9667621534877
2001-07-23,82.1018749911338
2001-07-24,80.2857980598137
2001-07-25,80.6313887292333
2001-07-26,81.9550430625863
2001-07-27,73.7845427168161
2001-07-28,84.5353027088568
2001-07-29,78.273618923258
2001-07-30,74.1615600273758
2001-07-31,90.3640570610017
2001-08-01,52.3265283749998
2001-08-02,57.5653932073154
2001-08-03,94.2210976802185
2001-08-04,46.5133082826436
2001-08-05,95.3856609239429
2001-08-06,55.6818938927352
2001-08-07,63.1789169790223
2001-08-08,86.7799302317575
2001-08-09,60.4747528483905
2001-08-10,76.5132852109335
2001-08-11,57.7973195965029
2001-08-12,47.3328389195725
2001-08-13,66.9458731914312
2001-08-14,57.1293686591834
2001-08-15,47.2509063909017
2001-08-16,77.0313649038412
2001-08-17,86.9317146020941
2001-08-18,66.586534090843
2001-08-19,70.8175974425673
2001-08-20,69.833175365366
2001-08-21,56.1394955248199
2001-08-22,62.1093486938626
2001-08-23,47.2529345282726
2001-08-24,70.4341902774572
2001-08-25,76.7165319726057
2001-08-26,86.3967947098054
2001-08-27,85.9917988723144
2001-08-28,71.1048462669738
2001-08-29,78.4614564214647
2001-08-30,74.6801859349199
2001-08-31,95.2243450732529
2001-09-01,79.2979947630316
2001-09-02,47.6133198404126
2001-09-03,54.9344764653407
2001-09-04,84.2830367652886
2001-09-05,66.6887184226513
2001-09-06,69.0780043160543
2001-09-07,54.6296739329956
2001-09-08,79.7770535006002
2001-09-09,69.2032685455121
2001-09-10,50.1740338053182
2001-09-11,63.3540947281756
2001-09-12,93.7679458056018
2001-09-13,80.3580963451229
2001-09-14,59.8038955112174
2001-09-15,51.1662277199887
2001-09-16,68.4505893243477
2001-09-17,53.7899579068087
2001-09-18,63.7237601764314
2001-09-19,50.5216216456331
2001-09-20,71.301114217341
2001-09-21,58.4695361915044
2001-09-22,70.9434787807427
2001-09-23,64.4346963266656
2001-09-24,85.0967940929532
2001-09-25,52.6756465776451
2001-09-26,90.4642116789706
2001-09-27,62.0334291347675
2001-09-28,67.0307022089884
2001-09-30,59.7569632603414
2001-10-01,48.2450869363733
2001-10-02,75.1725079508871
2001-10-03,63.8291062275693
2001-10-04,72.7585006512888
2001-10-05,78.1439480898529
2001-10-06,71.409475453943
2001-10-07,64.4832487851754
2001-10-08,79.8746022617258
2001-10-09,64.7863835138455
2001-10-10,94.9354319346696
2001-10-11,93.5945507870056
2001-10-12,95.0397882929444
2001-10-13,66.5749600762315
2001-10-14,52.5298405864462
2001-10-15,52.7163536999933
2001-10-16,84.0030535307713
2001-10-17,51.6352841867507
2001-10-18,60.2720618305542
2001-10-19,48.3465230319835
2001-10-20,77.8281120631471
2001-10-21,70.7931777796708
2001-10-22,75.7365566134825
2001-10-23,70.7127048842423
2001-10-24,73.3600646635704
2001-10-25,63.2691696950793
2001-10-26,92.1782024573535
2001-10-27,86.4173533817194
2001-10-28,60.3355322508886
2001-10-29,85.8275204844028
2001-10-30,95.162833703272
2001-10-31,81.8199344615452
2001-11-01,94.6799857532978
2001-11-02,47.3956525486708
2001-11-03,72.9489396191388
2001-11-04,84.8745200818032
2001-11-05,66.9781904988922
2001-11-06,88.7024449559301
2001-11-07,77.1423464836366
2001-11-08,76.0509261877462
2001-11-09,72.0691970153339
2001-11-10,57.6474580571055
2001-11-11,80.0268940920383
2001-11-12,72.6805969953351
2001-11-13,65.3287237444147
2001-11-14,48.4241536805965
2001-11-15,71.1027522379532
2001-11-16,70.6372246589884
2001-11-17,87.7641362868063
2001-11-18,91.3448305303417
2001-11-19,71.4065327098221
2001-11-20,71.3965309277177
2001-11-21,90.1478688477911
2001-11-22,57.8262789473683
2001-11-23,72.8321680336446
2001-11-24,87.5248307185806
2001-11-25,86.7189643665217
2001-11-26,74.4678165810555
2001-11-27,70.8174447163753
2001-11-28,86.4286452569254
2001-11-29,73.6955759672075
2001-11-30,54.4980250094086
2001-12-01,87.5032839330286
2001-12-02,53.170055245962
2001-12-03,94.5951134969667
2001-12-04,59.0583507911861
2001-12-05,80.3136022591032
2001-12-06,65.4600576846302
2001-12-07,59.3054469145648
2001-12-08,53.2613642387278
2001-12-09,49.3194355556369
2001-12-10,48.7289595980197
2001-12-11,92.8153637364879
2001-12-12,52.3650776332989
2001-12-13,66.7316475907527
2001-12-14,78.7189837855846
2001-12-15,53.0247085975483
2001-12-16,52.7133953942358
2001-12-17,54.6113043796085
2001-12-18,50.2443948586658
2001-12-19,96.1405607867613
2001-12-20,78.9142889020033
2001-12-21,52.4225709247775
2001-12-22,81.5906626677886
2001-12-23,66.6174548305757
2001-12-24,58.2519033488445
2001-12-25,75.3573860707693
2001-12-26,51.4115423217788
2001-12-27,49.5568328727782
2001-12-28,79.5329220022261
2001-12-29,55.3744116280787
2001-12-30,52.736263140291
2001-12-31,59.7976747839153
2002-01-01,88.9176671269163
2002-01-02,73.8795676314458
2002-01-03,79.2104502540641
2002-01-04,73.7808517100289
2002-01-05,88.7781385654956
2002-01-06,68.2616314179078
2002-01-07,71.4113849179074
2002-01-08,61.3590686948597
2002-01-09,52.9359625373967
2002-01-10,81.5766696593165
2002-01-11,86.411267955862
2002-01-12,73.9183315656334
2002-01-13,60.2205855823681
2002-01-14,62.1199720411561
2002-01-15,90.2332594194822
2002-01-16,60.8327287461422
2002-01-17,83.4361754856259
2002-01-18,65.8701859384403
2002-01-19,82.0805919030681
2002-01-20,62.5265195344016
2002-01-21,NA
2002-01-22,78.3133738042973
2002-01-23,79.3621326218918
2002-01-24,77.6216860801913
2002-01-25,65.6869865250215
2002-01-26,63.190148263406
2002-01-27,94.3281626430526
2002-01-28,75.2634862593003
2002-01-29,70.9223204035312
2002-01-30,89.5374948304519
2002-01-31,57.5010833413154
2002-02-01,66.4774682508968
2002-02-02,85.2780172674544
2002-02-03,63.3384426483884
2002-02-04,59.1623121587001
2002-02-05,58.0033745151758
2002-02-06,60.8298120143078
2002-02-07,95.6770609589852
2002-02-08,88.3115855555981
2002-02-09,90.284992380105
2002-02-10,74.3080292514339
2002-02-11,96.3066885918565
2002-02-12,49.3211785007827
2002-02-13,76.7749491808936
2002-02-14,81.1134083212726
2002-02-15,NA
2002-02-16,69.4910113007948
2002-02-17,90.0826423954777
2002-02-18,83.1037475608289
2002-02-19,65.4495980990492
2002-02-20,60.414066944439
2002-02-21,86.8038648780622
2002-02-23,61.9749849111773
2002-02-24,91.1708566212468
2002-02-25,81.2073674890026
2002-02-26,95.1227355591208
2002-02-27,92.0994034864567
2002-02-28,51.4105246468447
2002-03-01,63.2058466089331
2002-03-02,95.1084620725177
2002-03-03,54.6369483804516
2002-03-04,94.7311039246246
2002-03-05,65.127212156821
2002-03-06,69.6016912153363
2002-03-07,59.3739418054745
2002-03-08,56.8848864203505
2002-03-09,50.6736356380954
2002-03-10,72.7844821191393
2002-03-11,92.3070593692735
2002-03-12,80.1751294182427
2002-03-13,85.3456141722575
2002-03-14,61.5708255208656
2002-03-15,73.2064966980368
2002-03-16,65.538191445116
2002-03-17,63.0688373625092
2002-03-18,48.2430029524676
2002-03-19,84.8599377704412
2002-03-20,56.0392651561648
2002-03-21,66.9320281968825
2002-03-22,96.5337042541988
2002-03-23,54.2866726537421
2002-03-25,85.3522190713324
2002-03-26,48.6087497149967
2002-03-27,49.9641404366866
2002-03-28,72.680629643444
2002-03-29,81.8178236471117
2002-03-30,68.4332605957054
2002-03-31,62.9112006491423
2002-04-01,52.1575040330924
2002-04-02,72.7786008818261
2002-04-03,91.603699351903
2002-04-04,77.4570355964825
2002-04-05,87.2636469209008
2002-04-06,69.5614908421226
2002-04-07,64.9749472506531
2002-04-08,86.8624613675848
2002-04-09,49.5626239215024
2002-04-10,63.4634136733972
2002-04-11,62.8650060605071
2002-04-12,51.7418245355785
2002-04-13,62.1541810195521
2002-04-14,83.6126099134795
2002-04-15,53.5370169753581
2002-04-16,55.6142840435542
2002-04-17,58.6149463384599
2002-04-18,70.8392726265453
2002-04-19,73.0146042249166
2002-04-20,85.825810325183
2002-04-21,85.6300684326142
2002-04-22,55.698590608146
2002-04-23,75.8326259600557
2002-04-24,66.3250014514662
2002-04-25,94.6115342001803
2002-04-26,66.8650730483048
2002-04-27,61.7624581116438
2002-04-28,73.1916377164982
2002-04-29,75.5573033369146
2002-04-30,55.8369609012641
2002-05-01,59.7641265373491
2002-05-02,72.3434812912904
2002-05-03,53.3556948643737
2002-05-04,61.1366971444339
2002-05-05,79.5319006530941
2002-05-06,71.8174401243962
2002-05-07,82.7289258571528
2002-05-08,85.3973350284249
2002-05-09,88.2877612336539
2002-05-10,53.8118869086169
2002-05-11,63.9646947457269
2002-05-12,98.5729722665809
2002-05-13,74.8058836272545
2002-05-14,80.5608406431042
2002-05-15,83.6569719653018
2002-05-16,50.623310566023
2002-05-17,70.1641075241566
2002-05-18,75.2588325278461
2002-05-19,82.1010523278266
2002-05-20,75.2597577842325
2002-05-21,93.7337518695556
2002-05-22,95.7183622252382
2002-05-23,NA
2002-05-24,80.3088128054515
2002-05-25,56.4495015779883
2002-05-26,83.1256872219779
2002-05-27,54.2009362599067
2002-05-28,53.3253738358244
2002-05-29,90.9880168607458
2002-05-30,56.4319781069085
2002-05-31,73.3520373796858
2002-06-01,89.7481264345534
2002-06-02,78.0893780027144
2002-06-03,86.2897999374196
2002-06-04,64.1382796183601
2002-06-05,70.9610055330023
2002-06-06,79.6938220570981
2002-06-07,83.0231574949436
2002-06-08,97.8017833722755
2002-06-09,56.7666624433733
2002-06-10,91.8717747252248
2002-06-11,58.9692914726399
2002-06-12,56.6367007596977
2002-06-13,82.7018651154824
2002-06-14,98.118393254038
2002-06-15,81.3347406767122
2002-06-16,76.7741928245127
2002-06-17,54.5456441773661
2002-06-18,61.8785426495597
2002-06-19,85.7697976932302
2002-06-20,56.5757781732641
2002-06-21,88.8142835634947
2002-06-22,57.9100975873508
2002-06-23,72.1071563122794
2002-06-24,62.0475439568423
2002-06-25,53.0989877564646
2002-06-26,61.2296155275963
2002-06-27,61.0675309460238
2002-06-28,49.8311659632251
2002-06-29,62.6656758730672
2002-06-30,89.9092248011194
2002-07-01,76.1252449016273
2002-07-02,53.7071095722355
2002-07-03,53.7768418896943
2002-07-04,80.5315962925926
2002-07-05,53.8393880693056
2002-07-06,61.3380251608975
2002-07-07,63.1859622523747
2002-07-08,85.1214144060388
2002-07-09,70.4535384164564
2002-07-10,74.2942251751944
2002-07-11,90.7653857446462
2002-07-12,64.6490674943291
2002-07-13,91.0932120932266
2002-07-14,58.5552570761554
2002-07-15,98.2455290094763
2002-07-16,54.9962553071976
2002-07-17,66.0732743376494
2002-07-18,96.6671572515741
2002-07-19,92.5821277931705
2002-07-20,95.8141612561233
2002-07-21,90.4394242124818
2002-07-22,97.4215062415786
2002-07-23,72.8379971132614
2002-07-24,55.2420936945267
2002-07-25,91.7985814166069
2002-07-26,64.1504319097102
2002-07-27,65.0883790337108
2002-07-28,54.2064650734887
2002-07-29,56.1520824663714
2002-07-30,96.2781527355127
2002-08-01,59.4340243060701
2002-08-02,51.820994084049
2002-08-03,79.0868135309219
2002-08-04,68.739582699053
2002-08-05,78.7821267163567
2002-08-06,68.1330342844687
2002-08-07,86.6164885931648
2002-08-08,86.1939919821359
2002-08-09,57.9417149764299
